divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,1,2,3,1,4,0,4,5,2,0,4,0,5,3,1,6	0.001	nan	0:0.00281225787[&age_median=0.00281225787,age_mean=0.00281225787,age_n=1,age_range={0.00281225787,0.00281225787},age_hpdi_95={0.00281225787,0.00281225787},age_qi_95={0.00281225787,0.00281225787}],1:0.00160822803[&age_median=0.00160822803,age_mean=0.00160822803,age_n=1,age_range={0.00160822803,0.00160822803},age_hpdi_95={0.00160822803,0.00160822803},age_qi_95={0.00160822803,0.00160822803}],2:0.000956194[&age_median=0.000956194,age_mean=0.000956194,age_n=1,age_range={0.000956194,0.000956194},age_hpdi_95={0.000956194,0.000956194},age_qi_95={0.000956194,0.000956194}],3:0.00078326486[&age_median=0.00078326486,age_mean=0.00078326486,age_n=1,age_range={0.00078326486,0.00078326486},age_hpdi_95={0.00078326486,0.00078326486},age_qi_95={0.00078326486,0.00078326486}],4:0.0005809458[&age_median=0.0005809458,age_mean=0.0005809458,age_n=1,age_range={0.0005809458,0.0005809458},age_hpdi_95={0.0005809458,0.0005809458},age_qi_95={0.0005809458,0.0005809458}],5:0.00086747716[&age_median=0.00086747716,age_mean=0.00086747716,age_n=1,age_range={0.00086747716,0.00086747716},age_hpdi_95={0.00086747716,0.00086747716},age_qi_95={0.00086747716,0.00086747716}],6:0.00076426723[&age_median=0.00076426723,age_mean=0.00076426723,age_n=1,age_range={0.00076426723,0.00076426723},age_hpdi_95={0.00076426723,0.00076426723},age_qi_95={0.00076426723,0.00076426723}]
0,1,2,3,4,5,0,6,6,2,7,8,5,9,6,8,5,10	0.001	nan	0:0.00033538885[&age_median=0.00033538885,age_mean=0.00033538885,age_n=1,age_range={0.00033538885,0.00033538885},age_hpdi_95={0.00033538885,0.00033538885},age_qi_95={0.00033538885,0.00033538885}],1:0.00564492944[&age_median=0.00564492944,age_mean=0.00564492944,age_n=1,age_range={0.00564492944,0.00564492944},age_hpdi_95={0.00564492944,0.00564492944},age_qi_95={0.00564492944,0.00564492944}],2:0.0021184304[&age_median=0.0021184304,age_mean=0.0021184304,age_n=1,age_range={0.0021184304,0.0021184304},age_hpdi_95={0.0021184304,0.0021184304},age_qi_95={0.0021184304,0.0021184304}],3:0.00191955972[&age_median=0.00191955972,age_mean=0.00191955972,age_n=1,age_range={0.00191955972,0.00191955972},age_hpdi_95={0.00191955972,0.00191955972},age_qi_95={0.00191955972,0.00191955972}],4:0.00560267239[&age_median=0.00560267239,age_mean=0.00560267239,age_n=1,age_range={0.00560267239,0.00560267239},age_hpdi_95={0.00560267239,0.00560267239},age_qi_95={0.00560267239,0.00560267239}],5:0.00318295999[&age_median=0.00318295999,age_mean=0.00318295999,age_n=1,age_range={0.00318295999,0.00318295999},age_hpdi_95={0.00318295999,0.00318295999},age_qi_95={0.00318295999,0.00318295999}],6:0.00259590653[&age_median=0.00259590653,age_mean=0.00259590653,age_n=1,age_range={0.00259590653,0.00259590653},age_hpdi_95={0.00259590653,0.00259590653},age_qi_95={0.00259590653,0.00259590653}],7:0.00592762337[&age_median=0.00592762337,age_mean=0.00592762337,age_n=1,age_range={0.00592762337,0.00592762337},age_hpdi_95={0.00592762337,0.00592762337},age_qi_95={0.00592762337,0.00592762337}],8:0.0002842058[&age_median=0.0002842058,age_mean=0.0002842058,age_n=1,age_range={0.0002842058,0.0002842058},age_hpdi_95={0.0002842058,0.0002842058},age_qi_95={0.0002842058,0.0002842058}],9:0.00193020317[&age_median=0.00193020317,age_mean=0.00193020317,age_n=1,age_range={0.00193020317,0.00193020317},age_hpdi_95={0.00193020317,0.00193020317},age_qi_95={0.00193020317,0.00193020317}],10:0.00041976784[&age_median=0.00041976784,age_mean=0.00041976784,age_n=1,age_range={0.00041976784,0.00041976784},age_hpdi_95={0.00041976784,0.00041976784},age_qi_95={0.00041976784,0.00041976784}]
0,1,2,3,3,4,5,4,0,1,6,1,4,7,2,5,0,2	0.001	nan	0:4.26175e-05[&age_median=4.26175e-05,age_mean=4.26175e-05,age_n=1,age_range={4.26175e-05,4.26175e-05},age_hpdi_95={4.26175e-05,4.26175e-05},age_qi_95={4.26175e-05,4.26175e-05}],1:0.00087420778[&age_median=0.00087420778,age_mean=0.00087420778,age_n=1,age_range={0.00087420778,0.00087420778},age_hpdi_95={0.00087420778,0.00087420778},age_qi_95={0.00087420778,0.00087420778}],2:0.00775603209[&age_median=0.00775603209,age_mean=0.00775603209,age_n=1,age_range={0.00775603209,0.00775603209},age_hpdi_95={0.00775603209,0.00775603209},age_qi_95={0.00775603209,0.00775603209}],3:0.00057950051[&age_median=0.00057950051,age_mean=0.00057950051,age_n=1,age_range={0.00057950051,0.00057950051},age_hpdi_95={0.00057950051,0.00057950051},age_qi_95={0.00057950051,0.00057950051}],4:0.00164615909[&age_median=0.00164615909,age_mean=0.00164615909,age_n=1,age_range={0.00164615909,0.00164615909},age_hpdi_95={0.00164615909,0.00164615909},age_qi_95={0.00164615909,0.00164615909}],5:0.00036055475[&age_median=0.00036055475,age_mean=0.00036055475,age_n=1,age_range={0.00036055475,0.00036055475},age_hpdi_95={0.00036055475,0.00036055475},age_qi_95={0.00036055475,0.00036055475}],6:0.00032230106[&age_median=0.00032230106,age_mean=0.00032230106,age_n=1,age_range={0.00032230106,0.00032230106},age_hpdi_95={0.00032230106,0.00032230106},age_qi_95={0.00032230106,0.00032230106}],7:0.00206517987[&age_median=0.00206517987,age_mean=0.00206517987,age_n=1,age_range={0.00206517987,0.00206517987},age_hpdi_95={0.00206517987,0.00206517987},age_qi_95={0.00206517987,0.00206517987}]
0,1,2,3,1,3,4,1,2,4,5,4,0,6,7,2,6,8	0.001	nan	0:0.00158644531[&age_median=0.00158644531,age_mean=0.00158644531,age_n=1,age_range={0.00158644531,0.00158644531},age_hpdi_95={0.00158644531,0.00158644531},age_qi_95={0.00158644531,0.00158644531}],1:0.00157338718[&age_median=0.00157338718,age_mean=0.00157338718,age_n=1,age_range={0.00157338718,0.00157338718},age_hpdi_95={0.00157338718,0.00157338718},age_qi_95={0.00157338718,0.00157338718}],2:0.00081527471[&age_median=0.00081527471,age_mean=0.00081527471,age_n=1,age_range={0.00081527471,0.00081527471},age_hpdi_95={0.00081527471,0.00081527471},age_qi_95={0.00081527471,0.00081527471}],3:0.00616673396[&age_median=0.00616673396,age_mean=0.00616673396,age_n=1,age_range={0.00616673396,0.00616673396},age_hpdi_95={0.00616673396,0.00616673396},age_qi_95={0.00616673396,0.00616673396}],4:0.00566857261[&age_median=0.00566857261,age_mean=0.00566857261,age_n=1,age_range={0.00566857261,0.00566857261},age_hpdi_95={0.00566857261,0.00566857261},age_qi_95={0.00566857261,0.00566857261}],5:0.00227188946[&age_median=0.00227188946,age_mean=0.00227188946,age_n=1,age_range={0.00227188946,0.00227188946},age_hpdi_95={0.00227188946,0.00227188946},age_qi_95={0.00227188946,0.00227188946}],6:0.00084612706[&age_median=0.00084612706,age_mean=0.00084612706,age_n=1,age_range={0.00084612706,0.00084612706},age_hpdi_95={0.00084612706,0.00084612706},age_qi_95={0.00084612706,0.00084612706}],7:0.00035810313[&age_median=0.00035810313,age_mean=0.00035810313,age_n=1,age_range={0.00035810313,0.00035810313},age_hpdi_95={0.00035810313,0.00035810313},age_qi_95={0.00035810313,0.00035810313}],8:0.00015709465[&age_median=0.00015709465,age_mean=0.00015709465,age_n=1,age_range={0.00015709465,0.00015709465},age_hpdi_95={0.00015709465,0.00015709465},age_qi_95={0.00015709465,0.00015709465}]
0,1,1,2,1,0,3,4,3,0,5,5,0,2,2,0,5,2	0.001	nan	0:0.00190865521[&age_median=0.00190865521,age_mean=0.00190865521,age_n=1,age_range={0.00190865521,0.00190865521},age_hpdi_95={0.00190865521,0.00190865521},age_qi_95={0.00190865521,0.00190865521}],1:4.096476e-05[&age_median=4.096476e-05,age_mean=4.096476e-05,age_n=1,age_range={4.096476e-05,4.096476e-05},age_hpdi_95={4.096476e-05,4.096476e-05},age_qi_95={4.096476e-05,4.096476e-05}],2:0.00040444933[&age_median=0.00040444933,age_mean=0.00040444933,age_n=1,age_range={0.00040444933,0.00040444933},age_hpdi_95={0.00040444933,0.00040444933},age_qi_95={0.00040444933,0.00040444933}],3:0.00086422968[&age_median=0.00086422968,age_mean=0.00086422968,age_n=1,age_range={0.00086422968,0.00086422968},age_hpdi_95={0.00086422968,0.00086422968},age_qi_95={0.00086422968,0.00086422968}],4:0.0024012011[&age_median=0.0024012011,age_mean=0.0024012011,age_n=1,age_range={0.0024012011,0.0024012011},age_hpdi_95={0.0024012011,0.0024012011},age_qi_95={0.0024012011,0.0024012011}],5:0.0044039458[&age_median=0.0044039458,age_mean=0.0044039458,age_n=1,age_range={0.0044039458,0.0044039458},age_hpdi_95={0.0044039458,0.0044039458},age_qi_95={0.0044039458,0.0044039458}]
0,1,2,3,4,0,2,4,0,2,4,1,4,2,3,0,1,2	0.001	nan	0:0.0003624654[&age_median=0.0003624654,age_mean=0.0003624654,age_n=1,age_range={0.0003624654,0.0003624654},age_hpdi_95={0.0003624654,0.0003624654},age_qi_95={0.0003624654,0.0003624654}],1:0.00171007108[&age_median=0.00171007108,age_mean=0.00171007108,age_n=1,age_range={0.00171007108,0.00171007108},age_hpdi_95={0.00171007108,0.00171007108},age_qi_95={0.00171007108,0.00171007108}],2:0.00362828709[&age_median=0.00362828709,age_mean=0.00362828709,age_n=1,age_range={0.00362828709,0.00362828709},age_hpdi_95={0.00362828709,0.00362828709},age_qi_95={0.00362828709,0.00362828709}],3:0.00312844954[&age_median=0.00312844954,age_mean=0.00312844954,age_n=1,age_range={0.00312844954,0.00312844954},age_hpdi_95={0.00312844954,0.00312844954},age_qi_95={0.00312844954,0.00312844954}],4:0.00113091637[&age_median=0.00113091637,age_mean=0.00113091637,age_n=1,age_range={0.00113091637,0.00113091637},age_hpdi_95={0.00113091637,0.00113091637},age_qi_95={0.00113091637,0.00113091637}]
0,1,0,2,3,2,4,5,3,6,0,2,7,6,8,2,4,9	0.001	nan	0:0.00058203443[&age_median=0.00058203443,age_mean=0.00058203443,age_n=1,age_range={0.00058203443,0.00058203443},age_hpdi_95={0.00058203443,0.00058203443},age_qi_95={0.00058203443,0.00058203443}],1:0.0007663353[&age_median=0.0007663353,age_mean=0.0007663353,age_n=1,age_range={0.0007663353,0.0007663353},age_hpdi_95={0.0007663353,0.0007663353},age_qi_95={0.0007663353,0.0007663353}],2:0.00010945631[&age_median=0.00010945631,age_mean=0.00010945631,age_n=1,age_range={0.00010945631,0.00010945631},age_hpdi_95={0.00010945631,0.00010945631},age_qi_95={0.00010945631,0.00010945631}],3:0.00416106612[&age_median=0.00416106612,age_mean=0.00416106612,age_n=1,age_range={0.00416106612,0.00416106612},age_hpdi_95={0.00416106612,0.00416106612},age_qi_95={0.00416106612,0.00416106612}],4:0.00155064265[&age_median=0.00155064265,age_mean=0.00155064265,age_n=1,age_range={0.00155064265,0.00155064265},age_hpdi_95={0.00155064265,0.00155064265},age_qi_95={0.00155064265,0.00155064265}],5:0.00139631832[&age_median=0.00139631832,age_mean=0.00139631832,age_n=1,age_range={0.00139631832,0.00139631832},age_hpdi_95={0.00139631832,0.00139631832},age_qi_95={0.00139631832,0.00139631832}],6:0.0005885955[&age_median=0.0005885955,age_mean=0.0005885955,age_n=1,age_range={0.0005885955,0.0005885955},age_hpdi_95={0.0005885955,0.0005885955},age_qi_95={0.0005885955,0.0005885955}],7:0.00080376147[&age_median=0.00080376147,age_mean=0.00080376147,age_n=1,age_range={0.00080376147,0.00080376147},age_hpdi_95={0.00080376147,0.00080376147},age_qi_95={0.00080376147,0.00080376147}],8:2.258468e-05[&age_median=2.258468e-05,age_mean=2.258468e-05,age_n=1,age_range={2.258468e-05,2.258468e-05},age_hpdi_95={2.258468e-05,2.258468e-05},age_qi_95={2.258468e-05,2.258468e-05}],9:0.00293012102[&age_median=0.00293012102,age_mean=0.00293012102,age_n=1,age_range={0.00293012102,0.00293012102},age_hpdi_95={0.00293012102,0.00293012102},age_qi_95={0.00293012102,0.00293012102}]
0,1,2,1,3,4,3,4,2,5,6,3,0,6,3,6,4,6	0.001	nan	0:0.00124721976[&age_median=0.00124721976,age_mean=0.00124721976,age_n=1,age_range={0.00124721976,0.00124721976},age_hpdi_95={0.00124721976,0.00124721976},age_qi_95={0.00124721976,0.00124721976}],1:0.00255408197[&age_median=0.00255408197,age_mean=0.00255408197,age_n=1,age_range={0.00255408197,0.00255408197},age_hpdi_95={0.00255408197,0.00255408197},age_qi_95={0.00255408197,0.00255408197}],2:0.00227830988[&age_median=0.00227830988,age_mean=0.00227830988,age_n=1,age_range={0.00227830988,0.00227830988},age_hpdi_95={0.00227830988,0.00227830988},age_qi_95={0.00227830988,0.00227830988}],3:0.00255625627[&age_median=0.00255625627,age_mean=0.00255625627,age_n=1,age_range={0.00255625627,0.00255625627},age_hpdi_95={0.00255625627,0.00255625627},age_qi_95={0.00255625627,0.00255625627}],4:0.00047100704[&age_median=0.00047100704,age_mean=0.00047100704,age_n=1,age_range={0.00047100704,0.00047100704},age_hpdi_95={0.00047100704,0.00047100704},age_qi_95={0.00047100704,0.00047100704}],5:4.92406e-06[&age_median=4.92406e-06,age_mean=4.92406e-06,age_n=1,age_range={4.92406e-06,4.92406e-06},age_hpdi_95={4.92406e-06,4.92406e-06},age_qi_95={4.92406e-06,4.92406e-06}],6:0.00163961949[&age_median=0.00163961949,age_mean=0.00163961949,age_n=1,age_range={0.00163961949,0.00163961949},age_hpdi_95={0.00163961949,0.00163961949},age_qi_95={0.00163961949,0.00163961949}]
0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0	0.001	nan	0:0.00347432838[&age_median=0.00347432838,age_mean=0.00347432838,age_n=1,age_range={0.00347432838,0.00347432838},age_hpdi_95={0.00347432838,0.00347432838},age_qi_95={0.00347432838,0.00347432838}],1:0.0022955507[&age_median=0.0022955507,age_mean=0.0022955507,age_n=1,age_range={0.0022955507,0.0022955507},age_hpdi_95={0.0022955507,0.0022955507},age_qi_95={0.0022955507,0.0022955507}]
0,1,2,3,4,3,1,1,5,5,5,6,1,7,5,2,2,8	0.001	nan	0:0.0001807951[&age_median=0.0001807951,age_mean=0.0001807951,age_n=1,age_range={0.0001807951,0.0001807951},age_hpdi_95={0.0001807951,0.0001807951},age_qi_95={0.0001807951,0.0001807951}],1:0.00099186581[&age_median=0.00099186581,age_mean=0.00099186581,age_n=1,age_range={0.00099186581,0.00099186581},age_hpdi_95={0.00099186581,0.00099186581},age_qi_95={0.00099186581,0.00099186581}],2:0.00018822762[&age_median=0.00018822762,age_mean=0.00018822762,age_n=1,age_range={0.00018822762,0.00018822762},age_hpdi_95={0.00018822762,0.00018822762},age_qi_95={0.00018822762,0.00018822762}],3:0.00070653714[&age_median=0.00070653714,age_mean=0.00070653714,age_n=1,age_range={0.00070653714,0.00070653714},age_hpdi_95={0.00070653714,0.00070653714},age_qi_95={0.00070653714,0.00070653714}],4:0.00124087937[&age_median=0.00124087937,age_mean=0.00124087937,age_n=1,age_range={0.00124087937,0.00124087937},age_hpdi_95={0.00124087937,0.00124087937},age_qi_95={0.00124087937,0.00124087937}],5:0.00013630135[&age_median=0.00013630135,age_mean=0.00013630135,age_n=1,age_range={0.00013630135,0.00013630135},age_hpdi_95={0.00013630135,0.00013630135},age_qi_95={0.00013630135,0.00013630135}],6:0.01015655675[&age_median=0.01015655675,age_mean=0.01015655675,age_n=1,age_range={0.01015655675,0.01015655675},age_hpdi_95={0.01015655675,0.01015655675},age_qi_95={0.01015655675,0.01015655675}],7:0.00115950001[&age_median=0.00115950001,age_mean=0.00115950001,age_n=1,age_range={0.00115950001,0.00115950001},age_hpdi_95={0.00115950001,0.00115950001},age_qi_95={0.00115950001,0.00115950001}],8:0.00933015469[&age_median=0.00933015469,age_mean=0.00933015469,age_n=1,age_range={0.00933015469,0.00933015469},age_hpdi_95={0.00933015469,0.00933015469},age_qi_95={0.00933015469,0.00933015469}]
0,1,1,2,3,3,4,5,6,7,4,0,8,6,9,10,7,5	0.001	nan	0:0.00042967951[&age_median=0.00042967951,age_mean=0.00042967951,age_n=1,age_range={0.00042967951,0.00042967951},age_hpdi_95={0.00042967951,0.00042967951},age_qi_95={0.00042967951,0.00042967951}],1:0.00092376724[&age_median=0.00092376724,age_mean=0.00092376724,age_n=1,age_range={0.00092376724,0.00092376724},age_hpdi_95={0.00092376724,0.00092376724},age_qi_95={0.00092376724,0.00092376724}],2:0.00031069862[&age_median=0.00031069862,age_mean=0.00031069862,age_n=1,age_range={0.00031069862,0.00031069862},age_hpdi_95={0.00031069862,0.00031069862},age_qi_95={0.00031069862,0.00031069862}],3:0.00070747918[&age_median=0.00070747918,age_mean=0.00070747918,age_n=1,age_range={0.00070747918,0.00070747918},age_hpdi_95={0.00070747918,0.00070747918},age_qi_95={0.00070747918,0.00070747918}],4:0.00386530667[&age_median=0.00386530667,age_mean=0.00386530667,age_n=1,age_range={0.00386530667,0.00386530667},age_hpdi_95={0.00386530667,0.00386530667},age_qi_95={0.00386530667,0.00386530667}],5:0.00044557714[&age_median=0.00044557714,age_mean=0.00044557714,age_n=1,age_range={0.00044557714,0.00044557714},age_hpdi_95={0.00044557714,0.00044557714},age_qi_95={0.00044557714,0.00044557714}],6:0.0018011515[&age_median=0.0018011515,age_mean=0.0018011515,age_n=1,age_range={0.0018011515,0.0018011515},age_hpdi_95={0.0018011515,0.0018011515},age_qi_95={0.0018011515,0.0018011515}],7:0.00016676191[&age_median=0.00016676191,age_mean=0.00016676191,age_n=1,age_range={0.00016676191,0.00016676191},age_hpdi_95={0.00016676191,0.00016676191},age_qi_95={0.00016676191,0.00016676191}],8:0.00030856347[&age_median=0.00030856347,age_mean=0.00030856347,age_n=1,age_range={0.00030856347,0.00030856347},age_hpdi_95={0.00030856347,0.00030856347},age_qi_95={0.00030856347,0.00030856347}],9:0.00156903009[&age_median=0.00156903009,age_mean=0.00156903009,age_n=1,age_range={0.00156903009,0.00156903009},age_hpdi_95={0.00156903009,0.00156903009},age_qi_95={0.00156903009,0.00156903009}],10:0.00530972162[&age_median=0.00530972162,age_mean=0.00530972162,age_n=1,age_range={0.00530972162,0.00530972162},age_hpdi_95={0.00530972162,0.00530972162},age_qi_95={0.00530972162,0.00530972162}]
0,1,2,3,4,5,6,4,7,8,2,9,8,5,7,1,10,10	0.001	nan	0:0.00038134317[&age_median=0.00038134317,age_mean=0.00038134317,age_n=1,age_range={0.00038134317,0.00038134317},age_hpdi_95={0.00038134317,0.00038134317},age_qi_95={0.00038134317,0.00038134317}],1:0.00016180743[&age_median=0.00016180743,age_mean=0.00016180743,age_n=1,age_range={0.00016180743,0.00016180743},age_hpdi_95={0.00016180743,0.00016180743},age_qi_95={0.00016180743,0.00016180743}],2:0.00101330128[&age_median=0.00101330128,age_mean=0.00101330128,age_n=1,age_range={0.00101330128,0.00101330128},age_hpdi_95={0.00101330128,0.00101330128},age_qi_95={0.00101330128,0.00101330128}],3:0.00259268506[&age_median=0.00259268506,age_mean=0.00259268506,age_n=1,age_range={0.00259268506,0.00259268506},age_hpdi_95={0.00259268506,0.00259268506},age_qi_95={0.00259268506,0.00259268506}],4:0.00032299331[&age_median=0.00032299331,age_mean=0.00032299331,age_n=1,age_range={0.00032299331,0.00032299331},age_hpdi_95={0.00032299331,0.00032299331},age_qi_95={0.00032299331,0.00032299331}],5:0.00053747132[&age_median=0.00053747132,age_mean=0.00053747132,age_n=1,age_range={0.00053747132,0.00053747132},age_hpdi_95={0.00053747132,0.00053747132},age_qi_95={0.00053747132,0.00053747132}],6:0.00151140103[&age_median=0.00151140103,age_mean=0.00151140103,age_n=1,age_range={0.00151140103,0.00151140103},age_hpdi_95={0.00151140103,0.00151140103},age_qi_95={0.00151140103,0.00151140103}],7:0.00124330553[&age_median=0.00124330553,age_mean=0.00124330553,age_n=1,age_range={0.00124330553,0.00124330553},age_hpdi_95={0.00124330553,0.00124330553},age_qi_95={0.00124330553,0.00124330553}],8:0.00166181994[&age_median=0.00166181994,age_mean=0.00166181994,age_n=1,age_range={0.00166181994,0.00166181994},age_hpdi_95={0.00166181994,0.00166181994},age_qi_95={0.00166181994,0.00166181994}],9:0.0013287622[&age_median=0.0013287622,age_mean=0.0013287622,age_n=1,age_range={0.0013287622,0.0013287622},age_hpdi_95={0.0013287622,0.0013287622},age_qi_95={0.0013287622,0.0013287622}],10:0.00035453958[&age_median=0.00035453958,age_mean=0.00035453958,age_n=1,age_range={0.00035453958,0.00035453958},age_hpdi_95={0.00035453958,0.00035453958},age_qi_95={0.00035453958,0.00035453958}]
0,1,2,0,3,4,2,0,1,4,0,5,4,6,4,5,0,6	0.001	nan	0:0.00015863993[&age_median=0.00015863993,age_mean=0.00015863993,age_n=1,age_range={0.00015863993,0.00015863993},age_hpdi_95={0.00015863993,0.00015863993},age_qi_95={0.00015863993,0.00015863993}],1:0.00259065661[&age_median=0.00259065661,age_mean=0.00259065661,age_n=1,age_range={0.00259065661,0.00259065661},age_hpdi_95={0.00259065661,0.00259065661},age_qi_95={0.00259065661,0.00259065661}],2:0.00119348307[&age_median=0.00119348307,age_mean=0.00119348307,age_n=1,age_range={0.00119348307,0.00119348307},age_hpdi_95={0.00119348307,0.00119348307},age_qi_95={0.00119348307,0.00119348307}],3:0.00036668445[&age_median=0.00036668445,age_mean=0.00036668445,age_n=1,age_range={0.00036668445,0.00036668445},age_hpdi_95={0.00036668445,0.00036668445},age_qi_95={0.00036668445,0.00036668445}],4:0.00112253827[&age_median=0.00112253827,age_mean=0.00112253827,age_n=1,age_range={0.00112253827,0.00112253827},age_hpdi_95={0.00112253827,0.00112253827},age_qi_95={0.00112253827,0.00112253827}],5:0.00264928837[&age_median=0.00264928837,age_mean=0.00264928837,age_n=1,age_range={0.00264928837,0.00264928837},age_hpdi_95={0.00264928837,0.00264928837},age_qi_95={0.00264928837,0.00264928837}],6:0.00280891638[&age_median=0.00280891638,age_mean=0.00280891638,age_n=1,age_range={0.00280891638,0.00280891638},age_hpdi_95={0.00280891638,0.00280891638},age_qi_95={0.00280891638,0.00280891638}]
