divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,0,1,2,3,4,2,2,5,5,6,4,3,2,3,0,0	0.001	nan	0:0.00150811421[&age_median=0.00150811421,age_mean=0.00150811421,age_n=1,age_range={0.00150811421,0.00150811421},age_hpdi_95={0.00150811421,0.00150811421},age_qi_95={0.00150811421,0.00150811421}],1:0.00042163751[&age_median=0.00042163751,age_mean=0.00042163751,age_n=1,age_range={0.00042163751,0.00042163751},age_hpdi_95={0.00042163751,0.00042163751},age_qi_95={0.00042163751,0.00042163751}],2:0.00107259587[&age_median=0.00107259587,age_mean=0.00107259587,age_n=1,age_range={0.00107259587,0.00107259587},age_hpdi_95={0.00107259587,0.00107259587},age_qi_95={0.00107259587,0.00107259587}],3:0.00286815071[&age_median=0.00286815071,age_mean=0.00286815071,age_n=1,age_range={0.00286815071,0.00286815071},age_hpdi_95={0.00286815071,0.00286815071},age_qi_95={0.00286815071,0.00286815071}],4:0.00046597161[&age_median=0.00046597161,age_mean=0.00046597161,age_n=1,age_range={0.00046597161,0.00046597161},age_hpdi_95={0.00046597161,0.00046597161},age_qi_95={0.00046597161,0.00046597161}],5:0.00070830557[&age_median=0.00070830557,age_mean=0.00070830557,age_n=1,age_range={0.00070830557,0.00070830557},age_hpdi_95={0.00070830557,0.00070830557},age_qi_95={0.00070830557,0.00070830557}],6:0.00080856567[&age_median=0.00080856567,age_mean=0.00080856567,age_n=1,age_range={0.00080856567,0.00080856567},age_hpdi_95={0.00080856567,0.00080856567},age_qi_95={0.00080856567,0.00080856567}]
0,1,1,1,2,3,4,0,5,6,0,1,7,4,0,8,2,6	0.001	nan	0:0.00160541713[&age_median=0.00160541713,age_mean=0.00160541713,age_n=1,age_range={0.00160541713,0.00160541713},age_hpdi_95={0.00160541713,0.00160541713},age_qi_95={0.00160541713,0.00160541713}],1:0.0006177448[&age_median=0.0006177448,age_mean=0.0006177448,age_n=1,age_range={0.0006177448,0.0006177448},age_hpdi_95={0.0006177448,0.0006177448},age_qi_95={0.0006177448,0.0006177448}],2:0.00052415224[&age_median=0.00052415224,age_mean=0.00052415224,age_n=1,age_range={0.00052415224,0.00052415224},age_hpdi_95={0.00052415224,0.00052415224},age_qi_95={0.00052415224,0.00052415224}],3:0.00181907388[&age_median=0.00181907388,age_mean=0.00181907388,age_n=1,age_range={0.00181907388,0.00181907388},age_hpdi_95={0.00181907388,0.00181907388},age_qi_95={0.00181907388,0.00181907388}],4:0.00139977358[&age_median=0.00139977358,age_mean=0.00139977358,age_n=1,age_range={0.00139977358,0.00139977358},age_hpdi_95={0.00139977358,0.00139977358},age_qi_95={0.00139977358,0.00139977358}],5:0.00417634708[&age_median=0.00417634708,age_mean=0.00417634708,age_n=1,age_range={0.00417634708,0.00417634708},age_hpdi_95={0.00417634708,0.00417634708},age_qi_95={0.00417634708,0.00417634708}],6:0.00252989571[&age_median=0.00252989571,age_mean=0.00252989571,age_n=1,age_range={0.00252989571,0.00252989571},age_hpdi_95={0.00252989571,0.00252989571},age_qi_95={0.00252989571,0.00252989571}],7:0.00040499784[&age_median=0.00040499784,age_mean=0.00040499784,age_n=1,age_range={0.00040499784,0.00040499784},age_hpdi_95={0.00040499784,0.00040499784},age_qi_95={0.00040499784,0.00040499784}],8:0.00010566618[&age_median=0.00010566618,age_mean=0.00010566618,age_n=1,age_range={0.00010566618,0.00010566618},age_hpdi_95={0.00010566618,0.00010566618},age_qi_95={0.00010566618,0.00010566618}]
0,0,1,1,2,2,3,0,2,2,4,2,3,0,4,3,2,3	0.001	nan	0:0.00687004834[&age_median=0.00687004834,age_mean=0.00687004834,age_n=1,age_range={0.00687004834,0.00687004834},age_hpdi_95={0.00687004834,0.00687004834},age_qi_95={0.00687004834,0.00687004834}],1:0.00130457449[&age_median=0.00130457449,age_mean=0.00130457449,age_n=1,age_range={0.00130457449,0.00130457449},age_hpdi_95={0.00130457449,0.00130457449},age_qi_95={0.00130457449,0.00130457449}],2:0.00091239249[&age_median=0.00091239249,age_mean=0.00091239249,age_n=1,age_range={0.00091239249,0.00091239249},age_hpdi_95={0.00091239249,0.00091239249},age_qi_95={0.00091239249,0.00091239249}],3:0.00486053575[&age_median=0.00486053575,age_mean=0.00486053575,age_n=1,age_range={0.00486053575,0.00486053575},age_hpdi_95={0.00486053575,0.00486053575},age_qi_95={0.00486053575,0.00486053575}],4:0.0006110376[&age_median=0.0006110376,age_mean=0.0006110376,age_n=1,age_range={0.0006110376,0.0006110376},age_hpdi_95={0.0006110376,0.0006110376},age_qi_95={0.0006110376,0.0006110376}]
0,1,2,1,1,1,2,3,2,2,3,1,4,0,3,1,2,3	0.001	nan	0:0.00550060665[&age_median=0.00550060665,age_mean=0.00550060665,age_n=1,age_range={0.00550060665,0.00550060665},age_hpdi_95={0.00550060665,0.00550060665},age_qi_95={0.00550060665,0.00550060665}],1:0.00218296781[&age_median=0.00218296781,age_mean=0.00218296781,age_n=1,age_range={0.00218296781,0.00218296781},age_hpdi_95={0.00218296781,0.00218296781},age_qi_95={0.00218296781,0.00218296781}],2:0.00033505621[&age_median=0.00033505621,age_mean=0.00033505621,age_n=1,age_range={0.00033505621,0.00033505621},age_hpdi_95={0.00033505621,0.00033505621},age_qi_95={0.00033505621,0.00033505621}],3:0.00071740593[&age_median=0.00071740593,age_mean=0.00071740593,age_n=1,age_range={0.00071740593,0.00071740593},age_hpdi_95={0.00071740593,0.00071740593},age_qi_95={0.00071740593,0.00071740593}],4:0.00378265238[&age_median=0.00378265238,age_mean=0.00378265238,age_n=1,age_range={0.00378265238,0.00378265238},age_hpdi_95={0.00378265238,0.00378265238},age_qi_95={0.00378265238,0.00378265238}]
0,0,1,2,1,2,2,2,0,3,3,2,2,3,1,1,2,2	0.001	nan	0:0.00053305253[&age_median=0.00053305253,age_mean=0.00053305253,age_n=1,age_range={0.00053305253,0.00053305253},age_hpdi_95={0.00053305253,0.00053305253},age_qi_95={0.00053305253,0.00053305253}],1:0.00016594738[&age_median=0.00016594738,age_mean=0.00016594738,age_n=1,age_range={0.00016594738,0.00016594738},age_hpdi_95={0.00016594738,0.00016594738},age_qi_95={0.00016594738,0.00016594738}],2:0.00232008303[&age_median=0.00232008303,age_mean=0.00232008303,age_n=1,age_range={0.00232008303,0.00232008303},age_hpdi_95={0.00232008303,0.00232008303},age_qi_95={0.00232008303,0.00232008303}],3:3.26016e-06[&age_median=3.26016e-06,age_mean=3.26016e-06,age_n=1,age_range={3.26016e-06,3.26016e-06},age_hpdi_95={3.26016e-06,3.26016e-06},age_qi_95={3.26016e-06,3.26016e-06}]
0,1,2,3,4,5,4,0,6,3,7,2,8,4,9,0,0,2	0.001	nan	0:0.00323131624[&age_median=0.00323131624,age_mean=0.00323131624,age_n=1,age_range={0.00323131624,0.00323131624},age_hpdi_95={0.00323131624,0.00323131624},age_qi_95={0.00323131624,0.00323131624}],1:0.00243152971[&age_median=0.00243152971,age_mean=0.00243152971,age_n=1,age_range={0.00243152971,0.00243152971},age_hpdi_95={0.00243152971,0.00243152971},age_qi_95={0.00243152971,0.00243152971}],2:0.00019168855[&age_median=0.00019168855,age_mean=0.00019168855,age_n=1,age_range={0.00019168855,0.00019168855},age_hpdi_95={0.00019168855,0.00019168855},age_qi_95={0.00019168855,0.00019168855}],3:0.00071487544[&age_median=0.00071487544,age_mean=0.00071487544,age_n=1,age_range={0.00071487544,0.00071487544},age_hpdi_95={0.00071487544,0.00071487544},age_qi_95={0.00071487544,0.00071487544}],4:0.00116987654[&age_median=0.00116987654,age_mean=0.00116987654,age_n=1,age_range={0.00116987654,0.00116987654},age_hpdi_95={0.00116987654,0.00116987654},age_qi_95={0.00116987654,0.00116987654}],5:0.00077669132[&age_median=0.00077669132,age_mean=0.00077669132,age_n=1,age_range={0.00077669132,0.00077669132},age_hpdi_95={0.00077669132,0.00077669132},age_qi_95={0.00077669132,0.00077669132}],6:0.00096561366[&age_median=0.00096561366,age_mean=0.00096561366,age_n=1,age_range={0.00096561366,0.00096561366},age_hpdi_95={0.00096561366,0.00096561366},age_qi_95={0.00096561366,0.00096561366}],7:0.00117129511[&age_median=0.00117129511,age_mean=0.00117129511,age_n=1,age_range={0.00117129511,0.00117129511},age_hpdi_95={0.00117129511,0.00117129511},age_qi_95={0.00117129511,0.00117129511}],8:0.00103802346[&age_median=0.00103802346,age_mean=0.00103802346,age_n=1,age_range={0.00103802346,0.00103802346},age_hpdi_95={0.00103802346,0.00103802346},age_qi_95={0.00103802346,0.00103802346}],9:0.00014971801[&age_median=0.00014971801,age_mean=0.00014971801,age_n=1,age_range={0.00014971801,0.00014971801},age_hpdi_95={0.00014971801,0.00014971801},age_qi_95={0.00014971801,0.00014971801}]
0,0,1,1,1,2,2,3,0,3,1,0,3,1,0,0,1,3	0.001	nan	0:0.0005949995[&age_median=0.0005949995,age_mean=0.0005949995,age_n=1,age_range={0.0005949995,0.0005949995},age_hpdi_95={0.0005949995,0.0005949995},age_qi_95={0.0005949995,0.0005949995}],1:0.00033837644[&age_median=0.00033837644,age_mean=0.00033837644,age_n=1,age_range={0.00033837644,0.00033837644},age_hpdi_95={0.00033837644,0.00033837644},age_qi_95={0.00033837644,0.00033837644}],2:0.00035324167[&age_median=0.00035324167,age_mean=0.00035324167,age_n=1,age_range={0.00035324167,0.00035324167},age_hpdi_95={0.00035324167,0.00035324167},age_qi_95={0.00035324167,0.00035324167}],3:0.00198285167[&age_median=0.00198285167,age_mean=0.00198285167,age_n=1,age_range={0.00198285167,0.00198285167},age_hpdi_95={0.00198285167,0.00198285167},age_qi_95={0.00198285167,0.00198285167}]
0,0,1,2,0,3,4,0,5,3,4,1,5,2,3,3,0,4	0.001	nan	0:0.00098060574[&age_median=0.00098060574,age_mean=0.00098060574,age_n=1,age_range={0.00098060574,0.00098060574},age_hpdi_95={0.00098060574,0.00098060574},age_qi_95={0.00098060574,0.00098060574}],1:0.00051635789[&age_median=0.00051635789,age_mean=0.00051635789,age_n=1,age_range={0.00051635789,0.00051635789},age_hpdi_95={0.00051635789,0.00051635789},age_qi_95={0.00051635789,0.00051635789}],2:0.00305073285[&age_median=0.00305073285,age_mean=0.00305073285,age_n=1,age_range={0.00305073285,0.00305073285},age_hpdi_95={0.00305073285,0.00305073285},age_qi_95={0.00305073285,0.00305073285}],3:0.00086860599[&age_median=0.00086860599,age_mean=0.00086860599,age_n=1,age_range={0.00086860599,0.00086860599},age_hpdi_95={0.00086860599,0.00086860599},age_qi_95={0.00086860599,0.00086860599}],4:0.00058971731[&age_median=0.00058971731,age_mean=0.00058971731,age_n=1,age_range={0.00058971731,0.00058971731},age_hpdi_95={0.00058971731,0.00058971731},age_qi_95={0.00058971731,0.00058971731}],5:0.00086875331[&age_median=0.00086875331,age_mean=0.00086875331,age_n=1,age_range={0.00086875331,0.00086875331},age_hpdi_95={0.00086875331,0.00086875331},age_qi_95={0.00086875331,0.00086875331}]
0,1,1,2,1,1,3,2,4,1,5,6,4,6,4,6,4,3	0.001	nan	0:0.00106246261[&age_median=0.00106246261,age_mean=0.00106246261,age_n=1,age_range={0.00106246261,0.00106246261},age_hpdi_95={0.00106246261,0.00106246261},age_qi_95={0.00106246261,0.00106246261}],1:0.00012611465[&age_median=0.00012611465,age_mean=0.00012611465,age_n=1,age_range={0.00012611465,0.00012611465},age_hpdi_95={0.00012611465,0.00012611465},age_qi_95={0.00012611465,0.00012611465}],2:0.00315025744[&age_median=0.00315025744,age_mean=0.00315025744,age_n=1,age_range={0.00315025744,0.00315025744},age_hpdi_95={0.00315025744,0.00315025744},age_qi_95={0.00315025744,0.00315025744}],3:0.00075602932[&age_median=0.00075602932,age_mean=0.00075602932,age_n=1,age_range={0.00075602932,0.00075602932},age_hpdi_95={0.00075602932,0.00075602932},age_qi_95={0.00075602932,0.00075602932}],4:0.00034080354[&age_median=0.00034080354,age_mean=0.00034080354,age_n=1,age_range={0.00034080354,0.00034080354},age_hpdi_95={0.00034080354,0.00034080354},age_qi_95={0.00034080354,0.00034080354}],5:0.00043256837[&age_median=0.00043256837,age_mean=0.00043256837,age_n=1,age_range={0.00043256837,0.00043256837},age_hpdi_95={0.00043256837,0.00043256837},age_qi_95={0.00043256837,0.00043256837}],6:0.00077813535[&age_median=0.00077813535,age_mean=0.00077813535,age_n=1,age_range={0.00077813535,0.00077813535},age_hpdi_95={0.00077813535,0.00077813535},age_qi_95={0.00077813535,0.00077813535}]
0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1	0.001	nan	0:0.00085517323[&age_median=0.00085517323,age_mean=0.00085517323,age_n=1,age_range={0.00085517323,0.00085517323},age_hpdi_95={0.00085517323,0.00085517323},age_qi_95={0.00085517323,0.00085517323}],1:0.00159609314[&age_median=0.00159609314,age_mean=0.00159609314,age_n=1,age_range={0.00159609314,0.00159609314},age_hpdi_95={0.00159609314,0.00159609314},age_qi_95={0.00159609314,0.00159609314}]
0,1,2,3,1,4,4,0,5,6,6,2,5,3,0,4,7,7	0.001	nan	0:2.693267e-05[&age_median=2.693267e-05,age_mean=2.693267e-05,age_n=1,age_range={2.693267e-05,2.693267e-05},age_hpdi_95={2.693267e-05,2.693267e-05},age_qi_95={2.693267e-05,2.693267e-05}],1:0.00019814969[&age_median=0.00019814969,age_mean=0.00019814969,age_n=1,age_range={0.00019814969,0.00019814969},age_hpdi_95={0.00019814969,0.00019814969},age_qi_95={0.00019814969,0.00019814969}],2:0.00097234895[&age_median=0.00097234895,age_mean=0.00097234895,age_n=1,age_range={0.00097234895,0.00097234895},age_hpdi_95={0.00097234895,0.00097234895},age_qi_95={0.00097234895,0.00097234895}],3:4.007363e-05[&age_median=4.007363e-05,age_mean=4.007363e-05,age_n=1,age_range={4.007363e-05,4.007363e-05},age_hpdi_95={4.007363e-05,4.007363e-05},age_qi_95={4.007363e-05,4.007363e-05}],4:0.00470110437[&age_median=0.00470110437,age_mean=0.00470110437,age_n=1,age_range={0.00470110437,0.00470110437},age_hpdi_95={0.00470110437,0.00470110437},age_qi_95={0.00470110437,0.00470110437}],5:0.00171450843[&age_median=0.00171450843,age_mean=0.00171450843,age_n=1,age_range={0.00171450843,0.00171450843},age_hpdi_95={0.00171450843,0.00171450843},age_qi_95={0.00171450843,0.00171450843}],6:0.00116801539[&age_median=0.00116801539,age_mean=0.00116801539,age_n=1,age_range={0.00116801539,0.00116801539},age_hpdi_95={0.00116801539,0.00116801539},age_qi_95={0.00116801539,0.00116801539}],7:0.00074065834[&age_median=0.00074065834,age_mean=0.00074065834,age_n=1,age_range={0.00074065834,0.00074065834},age_hpdi_95={0.00074065834,0.00074065834},age_qi_95={0.00074065834,0.00074065834}]
0,1,2,3,1,0,0,3,2,1,3,0,2,2,0,3,2,2	0.001	nan	0:0.00233239795[&age_median=0.00233239795,age_mean=0.00233239795,age_n=1,age_range={0.00233239795,0.00233239795},age_hpdi_95={0.00233239795,0.00233239795},age_qi_95={0.00233239795,0.00233239795}],1:0.00049332374[&age_median=0.00049332374,age_mean=0.00049332374,age_n=1,age_range={0.00049332374,0.00049332374},age_hpdi_95={0.00049332374,0.00049332374},age_qi_95={0.00049332374,0.00049332374}],2:0.00172838472[&age_median=0.00172838472,age_mean=0.00172838472,age_n=1,age_range={0.00172838472,0.00172838472},age_hpdi_95={0.00172838472,0.00172838472},age_qi_95={0.00172838472,0.00172838472}],3:0.00194607737[&age_median=0.00194607737,age_mean=0.00194607737,age_n=1,age_range={0.00194607737,0.00194607737},age_hpdi_95={0.00194607737,0.00194607737},age_qi_95={0.00194607737,0.00194607737}]
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0	0.001	nan	0:0.0013890457[&age_median=0.0013890457,age_mean=0.0013890457,age_n=1,age_range={0.0013890457,0.0013890457},age_hpdi_95={0.0013890457,0.0013890457},age_qi_95={0.0013890457,0.0013890457}],1:0.00153928442[&age_median=0.00153928442,age_mean=0.00153928442,age_n=1,age_range={0.00153928442,0.00153928442},age_hpdi_95={0.00153928442,0.00153928442},age_qi_95={0.00153928442,0.00153928442}]
0,1,2,3,1,2,3,0,3,1,0,2,2,3,2,1,1,1	0.001	nan	0:0.00064916757[&age_median=0.00064916757,age_mean=0.00064916757,age_n=1,age_range={0.00064916757,0.00064916757},age_hpdi_95={0.00064916757,0.00064916757},age_qi_95={0.00064916757,0.00064916757}],1:0.00417608754[&age_median=0.00417608754,age_mean=0.00417608754,age_n=1,age_range={0.00417608754,0.00417608754},age_hpdi_95={0.00417608754,0.00417608754},age_qi_95={0.00417608754,0.00417608754}],2:0.00152425368[&age_median=0.00152425368,age_mean=0.00152425368,age_n=1,age_range={0.00152425368,0.00152425368},age_hpdi_95={0.00152425368,0.00152425368},age_qi_95={0.00152425368,0.00152425368}],3:5.675449e-05[&age_median=5.675449e-05,age_mean=5.675449e-05,age_n=1,age_range={5.675449e-05,5.675449e-05},age_hpdi_95={5.675449e-05,5.675449e-05},age_qi_95={5.675449e-05,5.675449e-05}]
0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1	0.001	nan	0:0.00040018597[&age_median=0.00040018597,age_mean=0.00040018597,age_n=1,age_range={0.00040018597,0.00040018597},age_hpdi_95={0.00040018597,0.00040018597},age_qi_95={0.00040018597,0.00040018597}],1:0.00053171184[&age_median=0.00053171184,age_mean=0.00053171184,age_n=1,age_range={0.00053171184,0.00053171184},age_hpdi_95={0.00053171184,0.00053171184},age_qi_95={0.00053171184,0.00053171184}]
0,0,1,2,1,3,2,0,4,1,5,3,2,1,6,1,0,2	0.001	nan	0:0.00041907156[&age_median=0.00041907156,age_mean=0.00041907156,age_n=1,age_range={0.00041907156,0.00041907156},age_hpdi_95={0.00041907156,0.00041907156},age_qi_95={0.00041907156,0.00041907156}],1:0.00095520112[&age_median=0.00095520112,age_mean=0.00095520112,age_n=1,age_range={0.00095520112,0.00095520112},age_hpdi_95={0.00095520112,0.00095520112},age_qi_95={0.00095520112,0.00095520112}],2:0.0026229279[&age_median=0.0026229279,age_mean=0.0026229279,age_n=1,age_range={0.0026229279,0.0026229279},age_hpdi_95={0.0026229279,0.0026229279},age_qi_95={0.0026229279,0.0026229279}],3:0.00021800578[&age_median=0.00021800578,age_mean=0.00021800578,age_n=1,age_range={0.00021800578,0.00021800578},age_hpdi_95={0.00021800578,0.00021800578},age_qi_95={0.00021800578,0.00021800578}],4:0.00114608627[&age_median=0.00114608627,age_mean=0.00114608627,age_n=1,age_range={0.00114608627,0.00114608627},age_hpdi_95={0.00114608627,0.00114608627},age_qi_95={0.00114608627,0.00114608627}],5:0.00184307557[&age_median=0.00184307557,age_mean=0.00184307557,age_n=1,age_range={0.00184307557,0.00184307557},age_hpdi_95={0.00184307557,0.00184307557},age_qi_95={0.00184307557,0.00184307557}],6:0.00044273118[&age_median=0.00044273118,age_mean=0.00044273118,age_n=1,age_range={0.00044273118,0.00044273118},age_hpdi_95={0.00044273118,0.00044273118},age_qi_95={0.00044273118,0.00044273118}]
0,1,0,2,0,1,2,2,3,1,3,3,3,3,2,0,0,3	0.001	nan	0:0.00372180219[&age_median=0.00372180219,age_mean=0.00372180219,age_n=1,age_range={0.00372180219,0.00372180219},age_hpdi_95={0.00372180219,0.00372180219},age_qi_95={0.00372180219,0.00372180219}],1:0.00191427446[&age_median=0.00191427446,age_mean=0.00191427446,age_n=1,age_range={0.00191427446,0.00191427446},age_hpdi_95={0.00191427446,0.00191427446},age_qi_95={0.00191427446,0.00191427446}],2:0.00305260084[&age_median=0.00305260084,age_mean=0.00305260084,age_n=1,age_range={0.00305260084,0.00305260084},age_hpdi_95={0.00305260084,0.00305260084},age_qi_95={0.00305260084,0.00305260084}],3:0.00086817139[&age_median=0.00086817139,age_mean=0.00086817139,age_n=1,age_range={0.00086817139,0.00086817139},age_hpdi_95={0.00086817139,0.00086817139},age_qi_95={0.00086817139,0.00086817139}]
0,1,1,1,2,1,2,1,2,0,0,0,1,1,2,0,1,0	0.001	nan	0:4.166981e-05[&age_median=4.166981e-05,age_mean=4.166981e-05,age_n=1,age_range={4.166981e-05,4.166981e-05},age_hpdi_95={4.166981e-05,4.166981e-05},age_qi_95={4.166981e-05,4.166981e-05}],1:0.00032911807[&age_median=0.00032911807,age_mean=0.00032911807,age_n=1,age_range={0.00032911807,0.00032911807},age_hpdi_95={0.00032911807,0.00032911807},age_qi_95={0.00032911807,0.00032911807}],2:0.00169472026[&age_median=0.00169472026,age_mean=0.00169472026,age_n=1,age_range={0.00169472026,0.00169472026},age_hpdi_95={0.00169472026,0.00169472026},age_qi_95={0.00169472026,0.00169472026}]
0,1,2,2,3,2,1,2,4,4,4,5,6,7,8,5,3,8	0.001	nan	0:0.00051431081[&age_median=0.00051431081,age_mean=0.00051431081,age_n=1,age_range={0.00051431081,0.00051431081},age_hpdi_95={0.00051431081,0.00051431081},age_qi_95={0.00051431081,0.00051431081}],1:0.00148323345[&age_median=0.00148323345,age_mean=0.00148323345,age_n=1,age_range={0.00148323345,0.00148323345},age_hpdi_95={0.00148323345,0.00148323345},age_qi_95={0.00148323345,0.00148323345}],2:0.00449774576[&age_median=0.00449774576,age_mean=0.00449774576,age_n=1,age_range={0.00449774576,0.00449774576},age_hpdi_95={0.00449774576,0.00449774576},age_qi_95={0.00449774576,0.00449774576}],3:0.00197595721[&age_median=0.00197595721,age_mean=0.00197595721,age_n=1,age_range={0.00197595721,0.00197595721},age_hpdi_95={0.00197595721,0.00197595721},age_qi_95={0.00197595721,0.00197595721}],4:0.00021094602[&age_median=0.00021094602,age_mean=0.00021094602,age_n=1,age_range={0.00021094602,0.00021094602},age_hpdi_95={0.00021094602,0.00021094602},age_qi_95={0.00021094602,0.00021094602}],5:0.00127038443[&age_median=0.00127038443,age_mean=0.00127038443,age_n=1,age_range={0.00127038443,0.00127038443},age_hpdi_95={0.00127038443,0.00127038443},age_qi_95={0.00127038443,0.00127038443}],6:0.00122224986[&age_median=0.00122224986,age_mean=0.00122224986,age_n=1,age_range={0.00122224986,0.00122224986},age_hpdi_95={0.00122224986,0.00122224986},age_qi_95={0.00122224986,0.00122224986}],7:0.00349871674[&age_median=0.00349871674,age_mean=0.00349871674,age_n=1,age_range={0.00349871674,0.00349871674},age_hpdi_95={0.00349871674,0.00349871674},age_qi_95={0.00349871674,0.00349871674}],8:0.00309855934[&age_median=0.00309855934,age_mean=0.00309855934,age_n=1,age_range={0.00309855934,0.00309855934},age_hpdi_95={0.00309855934,0.00309855934},age_qi_95={0.00309855934,0.00309855934}]
