model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,3,4,0,1,5,1,6,5,0,4	0.000111111	0.896778	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,9,4,0	0.000111111	0.896889	3e-06	37.041
0,1,2,3,4,0,2,2,5,6,0,0,0	0.000111111	0.897	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,6,7,4,4	0.000111111	0.897111	1e-06	111.123
0,1,2,3,4,0,1,2,5,6,7,4,3	0.000111111	0.897222	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,6,2,7,0	0.000111111	0.897333	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,6,1,0,0	0.000111111	0.897444	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,6,2,4,4	0.000111111	0.897556	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,2,5,4	0.000111111	0.897667	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,6,2,4,3	0.000111111	0.897778	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,2,5,3	0.000111111	0.897889	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,9,7,0,4	0.000111111	0.898	2e-06	55.5616
0,1,2,3,4,0,2,2,5,1,2,4,4	0.000111111	0.898111	<1e-06	>111.123
0,1,2,3,4,0,2,2,1,5,3,4,0	0.000111111	0.898222	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,9,2,10,0	0.000111111	0.898333	6.7e-05	1.65845
0,1,2,3,4,5,6,7,8,9,2,10,4	0.000111111	0.898444	6.4e-05	1.73619
0,1,2,3,4,5,6,7,8,9,3,10,4	0.000111111	0.898556	6.4e-05	1.73619
0,1,2,3,4,0,2,2,1,5,6,7,0	0.000111111	0.898667	<1e-06	>111.123
0,1,2,3,4,0,2,2,1,5,2,6,6	0.000111111	0.898778	<1e-06	>111.123
0,1,2,3,4,0,2,2,1,5,6,7,8	0.000111111	0.898889	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,1,2,0,0	0.000111111	0.899	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,1,2,0,4	0.000111111	0.899111	<1e-06	>111.123
0,1,2,3,4,0,2,2,1,5,2,4,6	0.000111111	0.899222	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,9,7,4,4	0.000111111	0.899333	7e-06	15.8747
0,1,2,3,4,5,6,7,8,9,4,5,4	0.000111111	0.899444	5e-06	22.2246
0,1,2,3,4,5,6,7,8,9,6,0,0	0.000111111	0.899556	8e-06	13.8903
0,1,2,3,4,5,6,7,8,9,6,0,4	0.000111111	0.899667	1e-06	111.123
0,1,2,3,4,5,6,7,8,9,1,5,5	0.000111111	0.899778	4e-06	27.7808
0,1,2,3,4,5,6,7,8,8,2,5,4	0.000111111	0.899889	1e-06	111.123
0,1,2,3,4,0,2,2,5,5,2,0,6	0.000111111	0.9	<1e-06	>111.123
0,1,2,3,4,0,2,2,1,5,2,4,0	0.000111111	0.900111	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,9,6,5,3	0.000111111	0.900222	5e-06	22.2246
0,1,2,3,4,0,2,2,5,5,2,6,0	0.000111111	0.900333	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,5,3,0,0	0.000111111	0.900444	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,2,4,3	0.000111111	0.900556	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,6,2,7,8	0.000111111	0.900667	1e-06	111.123
0,1,2,3,3,4,5,6,7,8,9,0,0	0.000111111	0.900778	5e-06	22.2246
0,1,2,3,4,0,2,2,5,6,3,0,7	0.000111111	0.900889	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,6,9,4	0.000111111	0.901	5e-06	22.2246
0,1,2,3,4,5,6,6,7,8,6,5,4	0.000111111	0.901111	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,6,0,4	0.000111111	0.901222	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,6,0,0	0.000111111	0.901333	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,5,4,9	0.000111111	0.901444	1e-06	111.123
0,1,2,3,3,4,5,6,7,8,5,0,3	0.000111111	0.901556	1e-06	111.123
0,1,2,3,4,0,2,2,5,6,4,0,0	0.000111111	0.901667	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,8,9,4,4	0.000111111	0.901778	2e-06	55.5616
0,1,2,3,3,4,5,6,7,8,2,0,3	0.000111111	0.901889	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,2,0,0	0.000111111	0.902	2e-06	55.5616
0,1,2,3,3,4,5,6,1,7,8,9,3	0.000111111	0.902111	1e-05	11.1122
0,1,2,3,4,0,2,2,5,6,7,0,3	0.000111111	0.902222	<1e-06	>111.123
0,1,2,3,3,4,5,6,1,7,8,4,3	0.000111111	0.902333	1e-06	111.123
0,1,2,3,4,5,6,6,7,8,2,9,4	0.000111111	0.902444	3e-06	37.041
0,1,2,3,3,4,5,6,1,7,8,3,3	0.000111111	0.902556	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,8,2,5,4	0.000111111	0.902667	<1e-06	>111.123
0,1,2,3,3,4,5,6,1,7,6,4,4	0.000111111	0.902778	<1e-06	>111.123
0,1,2,3,3,4,5,6,1,7,6,4,0	0.000111111	0.902889	<1e-06	>111.123
0,1,2,3,4,0,1,2,1,5,2,0,0	0.000111111	0.903	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,8,2,4,4	0.000111111	0.903111	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,6,2,0,0	0.000111111	0.903222	<1e-06	>111.123
0,1,2,3,4,5,6,7,1,1,7,0,5	0.000111111	0.903333	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,5,2,0,4	0.000111111	0.903444	<1e-06	>111.123
0,1,2,3,4,0,1,2,5,5,2,0,0	0.000111111	0.903556	<1e-06	>111.123
0,1,2,3,4,5,6,6,7,8,9,10,4	0.000111111	0.903667	8.3e-05	1.33873
0,1,2,3,4,5,6,6,7,8,9,10,0	0.000111111	0.903778	8.5e-05	1.30722
0,1,2,3,4,0,1,2,1,5,2,6,0	0.000111111	0.903889	<1e-06	>111.123
0,1,2,3,4,0,2,2,5,6,2,4,7	0.000111111	0.904	<1e-06	>111.123
0,1,2,3,4,0,1,2,1,5,2,0,4	0.000111111	0.904111	<1e-06	>111.123
0,1,2,3,3,4,5,6,1,7,5,4,3	0.000111111	0.904222	<1e-06	>111.123
0,1,2,3,3,4,5,6,7,8,9,10,11	0.000111111	0.904333	0.002227	0.0497872
0,1,2,3,4,5,6,7,8,9,7,4,5	0.000111111	0.904444	1e-06	111.123
0,1,2,3,4,5,6,6,7,8,9,5,3	0.000111111	0.904556	4e-06	27.7808
0,1,2,3,3,4,5,6,7,8,9,10,3	0.000111111	0.904667	0.00013	0.854685
0,1,2,3,3,4,5,6,7,8,9,4,4	0.000111111	0.904778	4e-06	27.7808
0,1,2,3,4,5,6,7,8,9,10,4,4	0.000111111	0.904889	0.000156	0.712219
0,1,2,3,3,4,5,6,7,8,9,4,3	0.000111111	0.905	5e-06	22.2246
0,1,2,3,3,4,5,6,7,8,9,4,0	0.000111111	0.905111	3e-06	37.041
0,1,2,3,3,4,5,6,7,8,9,0,3	0.000111111	0.905222	4e-06	27.7808
0,1,2,3,4,5,1,6,7,8,6,0,0	0.000111111	0.905333	1e-06	111.123
0,1,2,3,4,0,5,6,7,8,2,9,4	0.000111111	0.905444	5e-06	22.2246
0,1,2,3,4,5,2,2,1,6,3,5,4	0.000111111	0.905556	<1e-06	>111.123
0,1,2,3,4,5,2,2,1,6,3,4,5	0.000111111	0.905667	<1e-06	>111.123
0,1,2,3,4,5,2,2,1,6,3,4,4	0.000111111	0.905778	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,3,4,4	0.000111111	0.905889	3e-06	37.041
0,1,2,3,4,5,2,2,1,6,2,7,4	0.000111111	0.906	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,3,9,4	0.000111111	0.906111	7e-06	15.8747
0,1,2,3,4,5,2,2,1,6,2,5,7	0.000111111	0.906222	<1e-06	>111.123
0,1,2,3,4,5,2,2,1,6,2,0,4	0.000111111	0.906333	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,5,4,0	0.000111111	0.906444	<1e-06	>111.123
0,1,2,3,4,5,2,2,1,6,2,0,3	0.000111111	0.906556	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,5,4,4	0.000111111	0.906667	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,5,9,0	0.000111111	0.906778	8e-06	13.8903
0,1,2,3,4,5,2,2,1,1,3,0,5	0.000111111	0.906889	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,2,9,0	0.000111111	0.907	8e-06	13.8903
0,1,2,3,4,5,1,6,7,8,2,5,5	0.000111111	0.907111	<1e-06	>111.123
0,1,2,3,4,5,1,6,7,7,6,4,4	0.000111111	0.907222	<1e-06	>111.123
0,1,2,3,4,0,5,6,7,8,6,4,0	0.000111111	0.907333	<1e-06	>111.123
