model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,0,2,3,1,4,2,0,5,2,4,5,4,4,6,6,6,6,4,7,4	0.000111111	0.378444	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,2,1,6,4,4,0,7,7,7,4,3,4	0.000111111	0.378556	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,2,1,6,1,7,8,8,8,8,1,6,1	0.000111111	0.378667	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,2,1,5,1,4,6,6,6,6,4,7,1	0.000111111	0.378778	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,2,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.378889	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,2,1,5,1,1,0,6,6,6,1,5,1	0.000111111	0.379	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,1,1,6,1,4,7,7,7,7,4,6,4	0.000111111	0.379111	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,0,6,7,1,1,8,9,9,8,1,10,4	0.000111111	0.379222	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,0,1,6,1,1,7,7,7,7,8,9,4	0.000111111	0.379333	<1e-06	>111.123
0,1,0,2,3,4,1,5,2,6,2,7,8,4,4,9,10,10,10,7,11,12	0.000111111	0.379444	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,5,0,1,5,1,1,6,6,6,6,4,7,1	0.000111111	0.379556	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,4,5,1,6,7,1,8,9,8,8,4,6,1	0.000111111	0.379667	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,4,2,1,5,1,1,6,7,7,6,1,5,1	0.000111111	0.379778	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,4,2,1,5,1,1,6,6,6,6,4,7,4	0.000111111	0.379889	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,4,2,1,5,1,1,6,6,6,6,4,5,1	0.000111111	0.38	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,4,2,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.380111	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,4,0,1,5,4,4,6,6,6,6,4,7,4	0.000111111	0.380222	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,1,1,4,5,1,1,6,6,6,6,1,7,1	0.000111111	0.380333	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,1,0,1,5,6,7,8,8,9,9,4,10,11	0.000111111	0.380444	<1e-06	>111.123
0,1,0,2,3,1,4,2,0,1,0,1,5,1,4,6,6,6,6,7,8,1	0.000111111	0.380556	<1e-06	>111.123
0,1,0,2,3,1,4,0,5,6,7,8,6,1,1,0,9,10,10,4,11,4	0.000111111	0.380667	<1e-06	>111.123
0,1,0,2,3,1,4,0,5,6,5,1,7,1,1,8,8,8,8,1,9,6	0.000111111	0.380778	<1e-06	>111.123
0,1,0,2,3,1,4,0,5,6,5,1,6,1,7,8,8,8,8,9,6,10	0.000111111	0.380889	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,0,8,7,5,4,9,10,9,9,11,12,13	0.000111111	0.381	<1e-06	>111.123
0,1,2,2,3,4,5,6,6,7,6,8,9,8,4,10,10,11,10,4,12,8	0.000111111	0.381111	<1e-06	>111.123
0,1,2,2,3,4,5,6,6,1,6,1,7,8,1,9,9,9,9,1,10,5	0.000111111	0.381222	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,9,10,11,4,12,12,12,12,13,14,15	0.000111111	0.381333	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,9,10,5,9,2,11,11,11,4,12,13	0.000111111	0.381444	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,9,10,1,11,12,13,13,12,1,14,9	0.000111111	0.381556	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,7,9,10,11,12,13,13,13,10,14,1	0.000111111	0.381667	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,4,9,1,10,11,12,12,12,5,13,5	0.000111111	0.381778	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,1,9,5,1,10,11,12,10,7,13,14	0.000111111	0.381889	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,1,9,1,10,2,11,12,11,13,14,1	0.000111111	0.382	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,8,1,9,1,10,2,11,11,11,1,12,13	0.000111111	0.382111	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,4,8,9,7,4,10,11,11,11,1,12,13	0.000111111	0.382222	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,4,1,8,9,4,10,11,11,11,12,13,12	0.000111111	0.382333	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,2,8,9,1,5,10,11,11,10,12,13,1	0.000111111	0.382444	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,7,1,5,8,9,5,2,10,10,10,7,8,7	0.000111111	0.382556	<1e-06	>111.123
0,1,2,2,3,4,5,6,6,7,8,1,7,1,9,2,10,10,10,11,12,1	0.000111111	0.382667	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,5,6,7,8,9,10,11,11,12,11,13,14,13	0.000111111	0.382778	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,5,4,1,7,1,5,8,9,8,8,1,10,5	0.000111111	0.382889	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,5,1,1,7,1,4,8,8,9,8,5,10,5	0.000111111	0.383	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,1,7,8,9,8,4,0,10,10,10,4,11,5	0.000111111	0.383111	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,1,0,7,8,9,7,10,10,10,10,9,11,1	0.000111111	0.383222	<1e-06	>111.123
0,1,2,2,3,4,5,6,2,1,0,7,8,7,9,0,10,10,10,1,11,1	0.000111111	0.383333	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,8,9,10,11,12,2,13,13,13,14,15,14	0.000111111	0.383444	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,8,9,10,9,4,11,12,12,11,9,13,9	0.000111111	0.383556	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,8,9,10,4,5,11,12,12,11,1,13,9	0.000111111	0.383667	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,8,1,9,4,1,10,10,10,2,4,7,5	0.000111111	0.383778	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,8,1,7,9,4,10,11,11,10,5,7,5	0.000111111	0.383889	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,6,8,9,5,10,11,11,11,11,10,12,10	0.000111111	0.384	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,4,1,8,1,4,9,10,9,10,1,8,5	0.000111111	0.384111	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,1,5,8,1,9,10,10,10,10,5,11,5	0.000111111	0.384222	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,9,5,10,11,4,12,13,13,13,14,15,16	0.000111111	0.384333	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,5,1,6,1,1,7,7,7,7,1,8,1	0.000111111	0.384444	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,5,1,6,1,1,3,7,7,7,1,6,1	0.000111111	0.384556	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,5,1,6,1,1,3,3,3,3,1,7,1	0.000111111	0.384667	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,5,1,6,1,1,0,7,8,8,1,9,1	0.000111111	0.384778	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,2,1,5,1,1,6,6,6,6,1,7,1	0.000111111	0.384889	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,1,1,5,1,1,6,7,7,7,8,9,1	0.000111111	0.385	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,0,5,6,1,1,3,2,2,7,8,9,1	0.000111111	0.385111	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,0,1,5,6,1,3,7,3,7,1,8,1	0.000111111	0.385222	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,0,1,5,1,1,6,6,6,6,7,8,1	0.000111111	0.385333	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,0,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.385444	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,0,1,5,1,1,6,6,6,6,1,4,1	0.000111111	0.385556	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,9,10,11,1,12,2,13,14,13,15,16,4	0.000111111	0.385667	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,9,8,10,1,11,2,12,12,13,14,15,5	0.000111111	0.385778	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,9,5,10,11,11,2,12,12,12,11,13,11	0.000111111	0.385889	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,0,8,7,8,5,2,9,9,9,7,10,5	0.000111111	0.386	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,9,1,10,1,9,2,11,11,2,1,12,13	0.000111111	0.386111	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,9,1,8,1,10,11,12,12,12,5,3,5	0.000111111	0.386222	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,6,8,8,5,5,9,9,9,9,5,10,5	0.000111111	0.386333	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,6,4,9,10,11,12,13,13,13,8,14,8	0.000111111	0.386444	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,4,5,9,5,5,2,10,10,10,1,8,1	0.000111111	0.386556	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,8,0,5,9,10,11,2,12,2,12,13,14,13	0.000111111	0.386667	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,5,8,1,9,4,4,10,11,11,11,12,13,14	0.000111111	0.386778	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,5,7,8,9,5,1,10,11,11,11,5,12,5	0.000111111	0.386889	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,1,6,8,9,5,5,2,10,11,11,5,12,5	0.000111111	0.387	<1e-06	>111.123
0,1,2,2,3,4,5,6,7,1,6,5,8,5,9,10,10,10,10,1,3,11	0.000111111	0.387111	<1e-06	>111.123
0,1,2,2,3,4,5,6,6,7,8,5,9,4,4,2,10,11,2,1,7,4	0.000111111	0.387222	<1e-06	>111.123
0,1,2,2,3,4,5,6,6,7,8,1,9,10,11,2,12,13,12,14,9,1	0.000111111	0.387333	<1e-06	>111.123
0,1,2,2,3,4,5,6,6,7,8,1,9,10,4,0,11,11,11,1,12,13	0.000111111	0.387444	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,5,2,4,6,4,5,7,8,8,8,5,9,10	0.000111111	0.387556	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,5,7,8,5,9,10,10,10,8,7,8	0.000111111	0.387667	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,5,7,5,5,8,8,8,8,5,9,5	0.000111111	0.387778	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,5,7,4,8,9,10,10,9,5,11,7	0.000111111	0.387889	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,1,7,8,8,9,9,9,9,8,10,8	0.000111111	0.388	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,1,7,5,4,8,9,9,8,4,7,1	0.000111111	0.388111	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,1,7,4,4,2,8,8,8,4,3,9	0.000111111	0.388222	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,1,1,1,7,8,9,10,10,1,11,6	0.000111111	0.388333	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,0,6,7,1,6,8,8,8,8,5,9,6	0.000111111	0.388444	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,0,1,6,1,4,0,7,7,7,1,8,4	0.000111111	0.388556	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,5,6,7,8,9,10,11,12,12,13,7,14,7	0.000111111	0.388667	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,5,6,7,8,5,9,10,10,10,10,1,11,4	0.000111111	0.388778	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,5,6,5,7,8,1,9,9,9,9,1,7,1	0.000111111	0.388889	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,5,2,6,6,4,4,0,7,7,7,6,8,6	0.000111111	0.389	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,5,2,5,6,1,4,7,7,7,7,5,8,1	0.000111111	0.389111	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,2,7,8,5,6,9,10,10,10,7,11,12	0.000111111	0.389222	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,6,7,8,5,5,9,9,9,9,1,10,5	0.000111111	0.389333	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,6,7,8,5,1,9,10,10,10,5,11,12	0.000111111	0.389444	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,6,5,3,1,4,7,7,7,7,1,3,5	0.000111111	0.389556	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,6,1,7,8,8,9,9,9,9,1,7,10	0.000111111	0.389667	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,6,1,7,1,1,8,8,8,8,1,9,5	0.000111111	0.389778	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,4,4,6,5,4,7,7,7,7,1,8,1	0.000111111	0.389889	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,2,1,6,5,1,7,8,8,8,5,9,1	0.000111111	0.39	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,2,1,6,5,1,7,7,7,7,1,3,5	0.000111111	0.390111	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,2,1,6,4,4,7,7,7,7,4,6,6	0.000111111	0.390222	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,1,2,1,6,4,1,7,7,7,7,4,6,1	0.000111111	0.390333	<1e-06	>111.123
0,1,2,2,3,4,5,2,0,6,7,5,8,9,4,10,10,10,10,5,11,5	0.000111111	0.390444	<1e-06	>111.123
0,1,2,2,3,4,5,2,0,6,7,1,8,9,10,11,12,11,12,13,14,15	0.000111111	0.390556	<1e-06	>111.123
0,1,2,2,3,4,5,2,0,6,4,4,7,5,4,8,8,8,8,1,7,5	0.000111111	0.390667	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,8,9,8,4,10,10,10,10,11,12,5	0.000111111	0.390778	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,7,0,6,5,1,4,2,8,8,8,5,9,5	0.000111111	0.390889	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,5,6,5,7,5,4,8,9,9,8,10,11,1	0.000111111	0.391	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,1,6,7,8,5,1,9,10,9,10,1,11,7	0.000111111	0.391111	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,1,6,1,7,1,1,2,2,2,2,4,8,1	0.000111111	0.391222	<1e-06	>111.123
0,1,2,2,3,4,5,6,0,1,5,5,7,4,4,2,8,8,9,5,10,1	0.000111111	0.391333	<1e-06	>111.123
0,1,2,2,3,4,5,4,2,6,4,7,8,9,10,11,12,12,12,13,8,10	0.000111111	0.391444	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,7,8,1,9,5,10,11,11,11,11,5,12,13	0.000111111	0.391556	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,7,8,1,9,4,10,11,11,11,11,12,13,4	0.000111111	0.391667	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,7,4,8,7,4,4,0,9,9,9,4,7,10	0.000111111	0.391778	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,7,2,7,7,4,4,8,9,8,8,1,10,5	0.000111111	0.391889	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,7,0,8,7,9,10,0,11,11,12,1,13,14	0.000111111	0.392	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,5,6,4,7,5,5,8,9,9,8,4,7,5	0.000111111	0.392111	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,1,7,4,8,5,9,2,10,11,10,5,12,13	0.000111111	0.392222	<1e-06	>111.123
0,1,2,2,3,4,5,2,6,1,2,1,7,5,5,8,8,8,8,1,7,5	0.000111111	0.392333	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,1,5,1,6,1,1,7,7,7,7,8,9,1	0.000111111	0.392444	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,8,9,7,10,11,11,11,11,1,12,13	0.000111111	0.392556	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,8,9,1,7,10,11,11,11,6,12,6	0.000111111	0.392667	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,8,9,1,1,10,10,10,11,1,12,5	0.000111111	0.392778	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,6,8,1,4,9,10,10,10,5,11,11	0.000111111	0.392889	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,5,6,5,5,8,9,10,10,4,6,1	0.000111111	0.393	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,5,1,8,4,9,9,9,9,4,6,1	0.000111111	0.393111	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,4,8,6,4,9,10,10,9,6,8,5	0.000111111	0.393222	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,4,6,8,4,9,9,9,9,5,10,11	0.000111111	0.393333	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,4,6,4,1,8,9,9,9,1,6,4	0.000111111	0.393444	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,7,1,8,9,4,10,10,10,10,11,8,4	0.000111111	0.393556	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,4,7,8,4,4,0,9,9,9,4,3,4	0.000111111	0.393667	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,4,5,6,5,7,8,9,10,9,5,11,12	0.000111111	0.393778	<1e-06	>111.123
0,1,2,2,3,4,5,2,2,6,4,1,7,1,1,8,8,8,8,1,7,5	0.000111111	0.393889	<1e-06	>111.123
0,1,2,3,4,1,1,3,2,5,3,6,7,1,8,2,9,9,9,1,10,1	0.000111111	0.394	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,6,1,7,1,1,8,8,8,8,9,10,9	0.000111111	0.394111	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,6,1,5,1,1,7,7,7,7,1,5,1	0.000111111	0.394222	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,3,1,5,1,6,2,7,7,7,1,5,1	0.000111111	0.394333	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,1,6,7,1,1,3,8,8,8,6,9,6	0.000111111	0.394444	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,1,1,6,1,1,7,8,7,8,1,9,5	0.000111111	0.394556	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,0,6,5,1,7,8,9,9,10,1,4,1	0.000111111	0.394667	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,0,1,6,1,1,7,7,7,7,1,8,9	0.000111111	0.394778	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,1,5,1,6,1,1,7,8,8,8,1,9,1	0.000111111	0.394889	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,1,5,1,6,1,1,7,7,7,7,1,8,9	0.000111111	0.395	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,1,5,1,6,1,1,2,2,2,2,1,7,1	0.000111111	0.395111	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,1,3,1,5,1,6,7,7,7,7,1,5,1	0.000111111	0.395222	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,1,3,1,5,1,1,2,6,7,7,1,5,1	0.000111111	0.395333	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,1,2,1,5,1,1,6,6,6,7,1,8,1	0.000111111	0.395444	<1e-06	>111.123
0,1,2,3,4,1,1,3,2,5,6,1,7,1,1,2,8,8,9,1,10,11	0.000111111	0.395556	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,6,1,7,5,1,2,8,8,8,5,7,1	0.000111111	0.395667	<1e-06	>111.123
0,1,2,3,4,1,1,3,0,5,3,1,6,1,7,8,8,8,8,1,9,1	0.000111111	0.395778	<1e-06	>111.123
0,1,2,3,4,1,1,3,0,5,3,1,6,1,1,7,7,7,7,1,5,1	0.000111111	0.395889	<1e-06	>111.123
0,1,2,3,4,1,1,3,0,5,3,1,5,1,1,6,6,6,6,1,7,1	0.000111111	0.396	<1e-06	>111.123
0,1,2,3,4,1,1,3,0,5,3,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.396111	<1e-06	>111.123
0,1,2,3,4,1,1,3,0,5,3,1,5,1,1,2,6,6,2,1,7,5	0.000111111	0.396222	<1e-06	>111.123
0,1,2,3,4,1,1,3,0,5,0,6,7,6,6,8,8,8,8,1,9,1	0.000111111	0.396333	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,6,7,1,8,1,1,9,10,3,3,11,12,13	0.000111111	0.396444	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,6,7,1,6,1,8,0,9,9,9,1,6,1	0.000111111	0.396556	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,6,2,1,7,1,1,8,8,8,9,1,7,1	0.000111111	0.396667	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,6,0,1,7,1,8,9,9,9,9,10,11,12	0.000111111	0.396778	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,1,2,6,7,1,6,8,9,9,9,1,10,1	0.000111111	0.396889	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,1,1,1,6,1,1,7,8,8,7,1,4,1	0.000111111	0.397	<1e-06	>111.123
0,1,2,3,4,1,1,2,5,1,0,1,6,1,1,7,7,7,7,1,8,1	0.000111111	0.397111	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,1,6,7,1,8,7,2,2,2,2,7,9,10	0.000111111	0.397222	<1e-06	>111.123
0,1,2,3,4,1,1,5,2,1,1,1,6,1,1,7,7,7,8,1,6,1	0.000111111	0.397333	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,7,6,8,1,9,10,11,11,11,1,8,12	0.000111111	0.397444	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,7,1,8,1,1,9,9,9,9,1,10,6	0.000111111	0.397556	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,7,1,6,8,1,9,9,9,9,10,4,10	0.000111111	0.397667	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,5,6,7,6,8,3,9,9,3,6,10,11	0.000111111	0.397778	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,5,1,7,1,1,0,8,8,8,1,9,1	0.000111111	0.397889	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,5,1,6,1,1,2,7,7,7,6,8,1	0.000111111	0.398	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,1,9,6,10,6,6,11,11,11,11,1,4,12	0.000111111	0.398111	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,5,1,6,1,1,0,7,7,7,1,4,1	0.000111111	0.398222	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,3,1,4,1,1,7,7,7,7,1,8,1	0.000111111	0.398333	<1e-06	>111.123
0,1,2,3,4,5,6,7,8,6,9,1,10,5,11,12,13,14,13,6,15,6	0.000111111	0.398444	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,1,1,6,1,1,3,7,8,7,1,6,1	0.000111111	0.398556	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,6,0,7,4,1,7,8,8,8,8,1,9,1	0.000111111	0.398667	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,1,6,7,8,1,9,0,10,3,11,1,12,7	0.000111111	0.398778	<1e-06	>111.123
0,1,2,3,4,1,1,2,3,5,3,1,5,1,1,6,6,6,6,1,5,7	0.000111111	0.398889	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,1,6,1,7,1,1,3,3,3,3,1,8,9	0.000111111	0.399	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,1,6,1,7,1,1,2,8,8,8,1,9,1	0.000111111	0.399111	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,1,5,6,7,6,1,8,9,9,9,6,10,1	0.000111111	0.399222	<1e-06	>111.123
0,1,2,3,4,1,1,5,0,1,5,1,6,1,1,7,7,7,7,1,8,1	0.000111111	0.399333	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,6,7,8,9,1,1,10,11,11,2,8,12,1	0.000111111	0.399444	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,6,7,1,8,1,1,2,9,10,10,1,11,1	0.000111111	0.399556	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,6,7,1,6,1,1,8,9,9,9,10,6,1	0.000111111	0.399667	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,6,6,7,8,9,6,2,2,2,2,1,10,6	0.000111111	0.399778	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,6,2,1,7,1,8,0,9,9,9,8,7,1	0.000111111	0.399889	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,6,0,1,6,7,8,9,10,10,9,1,4,1	0.000111111	0.4	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,1,3,1,6,1,7,3,8,8,2,1,9,1	0.000111111	0.400111	<1e-06	>111.123
0,1,2,3,4,1,1,3,5,1,3,1,4,1,1,2,6,6,6,1,4,1	0.000111111	0.400222	<1e-06	>111.123
0,1,2,3,4,1,1,3,3,5,6,7,8,1,1,9,10,10,10,1,8,7	0.000111111	0.400333	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,5,6,1,5,1,1,7,8,9,7,10,11,1	0.000111111	0.400444	<1e-06	>111.123
0,1,2,3,4,1,1,0,5,1,2,1,6,1,1,0,7,7,7,1,8,1	0.000111111	0.400556	<1e-06	>111.123
0,1,2,3,4,1,1,0,3,5,6,1,7,1,1,2,8,2,2,1,7,1	0.000111111	0.400667	<1e-06	>111.123
0,1,2,3,4,1,1,0,3,5,0,6,7,1,1,8,8,8,8,1,7,1	0.000111111	0.400778	<1e-06	>111.123
0,1,2,3,4,1,1,0,3,5,0,1,6,1,1,2,7,7,2,5,8,1	0.000111111	0.400889	<1e-06	>111.123
0,1,2,3,4,1,1,0,3,5,0,1,5,1,1,3,6,6,6,1,7,1	0.000111111	0.401	<1e-06	>111.123
0,1,2,3,4,1,1,0,3,1,5,1,6,7,1,2,8,8,8,1,4,7	0.000111111	0.401111	<1e-06	>111.123
0,1,2,3,4,1,1,0,3,1,3,1,5,1,1,2,2,2,2,1,6,1	0.000111111	0.401222	<1e-06	>111.123
0,1,2,3,4,1,1,0,2,5,6,1,7,1,1,8,9,8,8,1,5,10	0.000111111	0.401333	<1e-06	>111.123
0,1,2,3,4,1,1,0,2,5,1,1,5,1,1,3,3,3,3,1,6,1	0.000111111	0.401444	<1e-06	>111.123
0,1,2,3,4,1,1,0,2,5,0,1,6,1,7,3,3,3,3,1,6,1	0.000111111	0.401556	<1e-06	>111.123
0,1,2,3,4,1,1,0,2,5,0,1,6,1,1,7,7,7,7,1,4,1	0.000111111	0.401667	<1e-06	>111.123
0,1,2,3,4,1,1,0,2,5,0,1,5,1,1,3,3,3,3,1,4,1	0.000111111	0.401778	<1e-06	>111.123
0,1,2,3,4,1,1,0,0,5,6,1,7,1,1,8,9,9,9,1,10,5	0.000111111	0.401889	<1e-06	>111.123
