divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,2,3,4,2,3,3,1,5	0.001	0.00252846653892	0:0.00010831762[&age_median=0.00010831762,age_mean=0.00010831762,age_n=1,age_range={0.00010831762,0.00010831762},age_hpdi_95={0.00010831762,0.00010831762},age_qi_95={0.00010831762,0.00010831762}],1:0.00113114121[&age_median=0.00113114121,age_mean=0.00113114121,age_n=1,age_range={0.00113114121,0.00113114121},age_hpdi_95={0.00113114121,0.00113114121},age_qi_95={0.00113114121,0.00113114121}],2:0.00122988004[&age_median=0.00122988004,age_mean=0.00122988004,age_n=1,age_range={0.00122988004,0.00122988004},age_hpdi_95={0.00122988004,0.00122988004},age_qi_95={0.00122988004,0.00122988004}],3:0.00154642088[&age_median=0.00154642088,age_mean=0.00154642088,age_n=1,age_range={0.00154642088,0.00154642088},age_hpdi_95={0.00154642088,0.00154642088},age_qi_95={0.00154642088,0.00154642088}],4:0.00040824923[&age_median=0.00040824923,age_mean=0.00040824923,age_n=1,age_range={0.00040824923,0.00040824923},age_hpdi_95={0.00040824923,0.00040824923},age_qi_95={0.00040824923,0.00040824923}],5:0.00060273513[&age_median=0.00060273513,age_mean=0.00060273513,age_n=1,age_range={0.00060273513,0.00060273513},age_hpdi_95={0.00060273513,0.00060273513},age_qi_95={0.00060273513,0.00060273513}]
0,0,1,0,2,3,4,5,1,2,0	0.001	0.00259899597288	0:0.00058620148[&age_median=0.00058620148,age_mean=0.00058620148,age_n=1,age_range={0.00058620148,0.00058620148},age_hpdi_95={0.00058620148,0.00058620148},age_qi_95={0.00058620148,0.00058620148}],1:0.00351296719[&age_median=0.00351296719,age_mean=0.00351296719,age_n=1,age_range={0.00351296719,0.00351296719},age_hpdi_95={0.00351296719,0.00351296719},age_qi_95={0.00351296719,0.00351296719}],2:0.00024386109[&age_median=0.00024386109,age_mean=0.00024386109,age_n=1,age_range={0.00024386109,0.00024386109},age_hpdi_95={0.00024386109,0.00024386109},age_qi_95={0.00024386109,0.00024386109}],3:0.00161637532[&age_median=0.00161637532,age_mean=0.00161637532,age_n=1,age_range={0.00161637532,0.00161637532},age_hpdi_95={0.00161637532,0.00161637532},age_qi_95={0.00161637532,0.00161637532}],4:0.00015256952[&age_median=0.00015256952,age_mean=0.00015256952,age_n=1,age_range={0.00015256952,0.00015256952},age_hpdi_95={0.00015256952,0.00015256952},age_qi_95={0.00015256952,0.00015256952}],5:0.00025602711[&age_median=0.00025602711,age_mean=0.00025602711,age_n=1,age_range={0.00025602711,0.00025602711},age_hpdi_95={0.00025602711,0.00025602711},age_qi_95={0.00025602711,0.00025602711}]
0,1,2,1,3,3,1,1,4,2,1	0.001	0.00267054078075	0:0.00145934233[&age_median=0.00145934233,age_mean=0.00145934233,age_n=1,age_range={0.00145934233,0.00145934233},age_hpdi_95={0.00145934233,0.00145934233},age_qi_95={0.00145934233,0.00145934233}],1:0.00100041304[&age_median=0.00100041304,age_mean=0.00100041304,age_n=1,age_range={0.00100041304,0.00100041304},age_hpdi_95={0.00100041304,0.00100041304},age_qi_95={0.00100041304,0.00100041304}],2:0.00064420792[&age_median=0.00064420792,age_mean=0.00064420792,age_n=1,age_range={0.00064420792,0.00064420792},age_hpdi_95={0.00064420792,0.00064420792},age_qi_95={0.00064420792,0.00064420792}],3:0.00335824377[&age_median=0.00335824377,age_mean=0.00335824377,age_n=1,age_range={0.00335824377,0.00335824377},age_hpdi_95={0.00335824377,0.00335824377},age_qi_95={0.00335824377,0.00335824377}],4:0.00048101991[&age_median=0.00048101991,age_mean=0.00048101991,age_n=1,age_range={0.00048101991,0.00048101991},age_hpdi_95={0.00048101991,0.00048101991},age_qi_95={0.00048101991,0.00048101991}]
0,0,1,2,3,4,4,1,2,3,1	0.001	0.00274308143611	0:0.00170885556[&age_median=0.00170885556,age_mean=0.00170885556,age_n=1,age_range={0.00170885556,0.00170885556},age_hpdi_95={0.00170885556,0.00170885556},age_qi_95={0.00170885556,0.00170885556}],1:0.00014731565[&age_median=0.00014731565,age_mean=0.00014731565,age_n=1,age_range={0.00014731565,0.00014731565},age_hpdi_95={0.00014731565,0.00014731565},age_qi_95={0.00014731565,0.00014731565}],2:0.00117739827[&age_median=0.00117739827,age_mean=0.00117739827,age_n=1,age_range={0.00117739827,0.00117739827},age_hpdi_95={0.00117739827,0.00117739827},age_qi_95={0.00117739827,0.00117739827}],3:0.00093838794[&age_median=0.00093838794,age_mean=0.00093838794,age_n=1,age_range={0.00093838794,0.00093838794},age_hpdi_95={0.00093838794,0.00093838794},age_qi_95={0.00093838794,0.00093838794}],4:0.0022940028[&age_median=0.0022940028,age_mean=0.0022940028,age_n=1,age_range={0.0022940028,0.0022940028},age_hpdi_95={0.0022940028,0.0022940028},age_qi_95={0.0022940028,0.0022940028}]
0,1,2,2,2,3,0,0,4,4,3	0.001	0.00281657888611	0:0.00062269823[&age_median=0.00062269823,age_mean=0.00062269823,age_n=1,age_range={0.00062269823,0.00062269823},age_hpdi_95={0.00062269823,0.00062269823},age_qi_95={0.00062269823,0.00062269823}],1:0.00098798599[&age_median=0.00098798599,age_mean=0.00098798599,age_n=1,age_range={0.00098798599,0.00098798599},age_hpdi_95={0.00098798599,0.00098798599},age_qi_95={0.00098798599,0.00098798599}],2:0.00321913012[&age_median=0.00321913012,age_mean=0.00321913012,age_n=1,age_range={0.00321913012,0.00321913012},age_hpdi_95={0.00321913012,0.00321913012},age_qi_95={0.00321913012,0.00321913012}],3:0.00084768336[&age_median=0.00084768336,age_mean=0.00084768336,age_n=1,age_range={0.00084768336,0.00084768336},age_hpdi_95={0.00084768336,0.00084768336},age_qi_95={0.00084768336,0.00084768336}],4:0.00024467029[&age_median=0.00024467029,age_mean=0.00024467029,age_n=1,age_range={0.00024467029,0.00024467029},age_hpdi_95={0.00024467029,0.00024467029},age_qi_95={0.00024467029,0.00024467029}]
0,1,0,0,2,3,0,3,1,1,2	0.001	0.00289100384113	0:0.00335831405[&age_median=0.00335831405,age_mean=0.00335831405,age_n=1,age_range={0.00335831405,0.00335831405},age_hpdi_95={0.00335831405,0.00335831405},age_qi_95={0.00335831405,0.00335831405}],1:0.00113180805[&age_median=0.00113180805,age_mean=0.00113180805,age_n=1,age_range={0.00113180805,0.00113180805},age_hpdi_95={0.00113180805,0.00113180805},age_qi_95={0.00113180805,0.00113180805}],2:0.00264957587[&age_median=0.00264957587,age_mean=0.00264957587,age_n=1,age_range={0.00264957587,0.00264957587},age_hpdi_95={0.00264957587,0.00264957587},age_qi_95={0.00264957587,0.00264957587}],3:0.00172362971[&age_median=0.00172362971,age_mean=0.00172362971,age_n=1,age_range={0.00172362971,0.00172362971},age_hpdi_95={0.00172362971,0.00172362971},age_qi_95={0.00172362971,0.00172362971}]
0,1,2,2,2,3,4,3,2,0,3	0.001	0.00296631724832	0:0.00037275299[&age_median=0.00037275299,age_mean=0.00037275299,age_n=1,age_range={0.00037275299,0.00037275299},age_hpdi_95={0.00037275299,0.00037275299},age_qi_95={0.00037275299,0.00037275299}],1:0.00016917464[&age_median=0.00016917464,age_mean=0.00016917464,age_n=1,age_range={0.00016917464,0.00016917464},age_hpdi_95={0.00016917464,0.00016917464},age_qi_95={0.00016917464,0.00016917464}],2:0.00138660054[&age_median=0.00138660054,age_mean=0.00138660054,age_n=1,age_range={0.00138660054,0.00138660054},age_hpdi_95={0.00138660054,0.00138660054},age_qi_95={0.00138660054,0.00138660054}],3:0.00200399804[&age_median=0.00200399804,age_mean=0.00200399804,age_n=1,age_range={0.00200399804,0.00200399804},age_hpdi_95={0.00200399804,0.00200399804},age_qi_95={0.00200399804,0.00200399804}],4:0.00145170965[&age_median=0.00145170965,age_mean=0.00145170965,age_n=1,age_range={0.00145170965,0.00145170965},age_hpdi_95={0.00145170965,0.00145170965},age_qi_95={0.00145170965,0.00145170965}]
0,0,1,2,2,2,2,2,3,1,1	0.001	0.00304248981806	0:0.00249475211[&age_median=0.00249475211,age_mean=0.00249475211,age_n=1,age_range={0.00249475211,0.00249475211},age_hpdi_95={0.00249475211,0.00249475211},age_qi_95={0.00249475211,0.00249475211}],1:0.00477620179[&age_median=0.00477620179,age_mean=0.00477620179,age_n=1,age_range={0.00477620179,0.00477620179},age_hpdi_95={0.00477620179,0.00477620179},age_qi_95={0.00477620179,0.00477620179}],2:0.00205888411[&age_median=0.00205888411,age_mean=0.00205888411,age_n=1,age_range={0.00205888411,0.00205888411},age_hpdi_95={0.00205888411,0.00205888411},age_qi_95={0.00205888411,0.00205888411}],3:0.0010464578[&age_median=0.0010464578,age_mean=0.0010464578,age_n=1,age_range={0.0010464578,0.0010464578},age_hpdi_95={0.0010464578,0.0010464578},age_qi_95={0.0010464578,0.0010464578}]
0,1,2,3,1,3,4,3,0,3,1	0.001	0.00311946297106	0:0.0006402932[&age_median=0.0006402932,age_mean=0.0006402932,age_n=1,age_range={0.0006402932,0.0006402932},age_hpdi_95={0.0006402932,0.0006402932},age_qi_95={0.0006402932,0.0006402932}],1:0.00119102897[&age_median=0.00119102897,age_mean=0.00119102897,age_n=1,age_range={0.00119102897,0.00119102897},age_hpdi_95={0.00119102897,0.00119102897},age_qi_95={0.00119102897,0.00119102897}],2:0.00128073988[&age_median=0.00128073988,age_mean=0.00128073988,age_n=1,age_range={0.00128073988,0.00128073988},age_hpdi_95={0.00128073988,0.00128073988},age_qi_95={0.00128073988,0.00128073988}],3:0.0003097979[&age_median=0.0003097979,age_mean=0.0003097979,age_n=1,age_range={0.0003097979,0.0003097979},age_hpdi_95={0.0003097979,0.0003097979},age_qi_95={0.0003097979,0.0003097979}],4:0.00059223035[&age_median=0.00059223035,age_mean=0.00059223035,age_n=1,age_range={0.00059223035,0.00059223035},age_hpdi_95={0.00059223035,0.00059223035},age_qi_95={0.00059223035,0.00059223035}]
0,1,0,2,0,3,0,4,3,5,4	0.001	0.00319721718093	0:0.00446665182[&age_median=0.00446665182,age_mean=0.00446665182,age_n=1,age_range={0.00446665182,0.00446665182},age_hpdi_95={0.00446665182,0.00446665182},age_qi_95={0.00446665182,0.00446665182}],1:0.00064603855[&age_median=0.00064603855,age_mean=0.00064603855,age_n=1,age_range={0.00064603855,0.00064603855},age_hpdi_95={0.00064603855,0.00064603855},age_qi_95={0.00064603855,0.00064603855}],2:0.00053696341[&age_median=0.00053696341,age_mean=0.00053696341,age_n=1,age_range={0.00053696341,0.00053696341},age_hpdi_95={0.00053696341,0.00053696341},age_qi_95={0.00053696341,0.00053696341}],3:0.00264804088[&age_median=0.00264804088,age_mean=0.00264804088,age_n=1,age_range={0.00264804088,0.00264804088},age_hpdi_95={0.00264804088,0.00264804088},age_qi_95={0.00264804088,0.00264804088}],4:0.00135368747[&age_median=0.00135368747,age_mean=0.00135368747,age_n=1,age_range={0.00135368747,0.00135368747},age_hpdi_95={0.00135368747,0.00135368747},age_qi_95={0.00135368747,0.00135368747}],5:0.00324341661[&age_median=0.00324341661,age_mean=0.00324341661,age_n=1,age_range={0.00324341661,0.00324341661},age_hpdi_95={0.00324341661,0.00324341661},age_qi_95={0.00324341661,0.00324341661}]
0,1,1,0,1,1,0,2,2,2,1	0.001	0.00327570363159	0:0.00267635095[&age_median=0.00267635095,age_mean=0.00267635095,age_n=1,age_range={0.00267635095,0.00267635095},age_hpdi_95={0.00267635095,0.00267635095},age_qi_95={0.00267635095,0.00267635095}],1:0.00102867233[&age_median=0.00102867233,age_mean=0.00102867233,age_n=1,age_range={0.00102867233,0.00102867233},age_hpdi_95={0.00102867233,0.00102867233},age_qi_95={0.00102867233,0.00102867233}],2:0.00095908947[&age_median=0.00095908947,age_mean=0.00095908947,age_n=1,age_range={0.00095908947,0.00095908947},age_hpdi_95={0.00095908947,0.00095908947},age_qi_95={0.00095908947,0.00095908947}]
0,1,2,1,1,3,2,3,3,3,3	0.001	0.00335486374379	0:0.00046540298[&age_median=0.00046540298,age_mean=0.00046540298,age_n=1,age_range={0.00046540298,0.00046540298},age_hpdi_95={0.00046540298,0.00046540298},age_qi_95={0.00046540298,0.00046540298}],1:0.00189666701[&age_median=0.00189666701,age_mean=0.00189666701,age_n=1,age_range={0.00189666701,0.00189666701},age_hpdi_95={0.00189666701,0.00189666701},age_qi_95={0.00189666701,0.00189666701}],2:0.00063223928[&age_median=0.00063223928,age_mean=0.00063223928,age_n=1,age_range={0.00063223928,0.00063223928},age_hpdi_95={0.00063223928,0.00063223928},age_qi_95={0.00063223928,0.00063223928}],3:0.00144196004[&age_median=0.00144196004,age_mean=0.00144196004,age_n=1,age_range={0.00144196004,0.00144196004},age_hpdi_95={0.00144196004,0.00144196004},age_qi_95={0.00144196004,0.00144196004}]
0,1,2,1,3,2,0,4,5,4,0	0.001	0.00343465846469	0:0.000457349[&age_median=0.000457349,age_mean=0.000457349,age_n=1,age_range={0.000457349,0.000457349},age_hpdi_95={0.000457349,0.000457349},age_qi_95={0.000457349,0.000457349}],1:9.089227e-05[&age_median=9.089227e-05,age_mean=9.089227e-05,age_n=1,age_range={9.089227e-05,9.089227e-05},age_hpdi_95={9.089227e-05,9.089227e-05},age_qi_95={9.089227e-05,9.089227e-05}],2:0.00547452767[&age_median=0.00547452767,age_mean=0.00547452767,age_n=1,age_range={0.00547452767,0.00547452767},age_hpdi_95={0.00547452767,0.00547452767},age_qi_95={0.00547452767,0.00547452767}],3:9.875547e-05[&age_median=9.875547e-05,age_mean=9.875547e-05,age_n=1,age_range={9.875547e-05,9.875547e-05},age_hpdi_95={9.875547e-05,9.875547e-05},age_qi_95={9.875547e-05,9.875547e-05}],4:0.00019420687[&age_median=0.00019420687,age_mean=0.00019420687,age_n=1,age_range={0.00019420687,0.00019420687},age_hpdi_95={0.00019420687,0.00019420687},age_qi_95={0.00019420687,0.00019420687}],5:0.00560872869[&age_median=0.00560872869,age_mean=0.00560872869,age_n=1,age_range={0.00560872869,0.00560872869},age_hpdi_95={0.00560872869,0.00560872869},age_qi_95={0.00560872869,0.00560872869}]
0,1,2,1,1,1,0,1,0,0,2	0.001	0.00351504874143	0:0.00057406001[&age_median=0.00057406001,age_mean=0.00057406001,age_n=1,age_range={0.00057406001,0.00057406001},age_hpdi_95={0.00057406001,0.00057406001},age_qi_95={0.00057406001,0.00057406001}],1:0.00103208859[&age_median=0.00103208859,age_mean=0.00103208859,age_n=1,age_range={0.00103208859,0.00103208859},age_hpdi_95={0.00103208859,0.00103208859},age_qi_95={0.00103208859,0.00103208859}],2:0.00014568092[&age_median=0.00014568092,age_mean=0.00014568092,age_n=1,age_range={0.00014568092,0.00014568092},age_hpdi_95={0.00014568092,0.00014568092},age_qi_95={0.00014568092,0.00014568092}]
0,1,2,1,3,3,2,3,3,1,1	0.001	0.00359596623155	0:0.00389888592[&age_median=0.00389888592,age_mean=0.00389888592,age_n=1,age_range={0.00389888592,0.00389888592},age_hpdi_95={0.00389888592,0.00389888592},age_qi_95={0.00389888592,0.00389888592}],1:5.311128e-05[&age_median=5.311128e-05,age_mean=5.311128e-05,age_n=1,age_range={5.311128e-05,5.311128e-05},age_hpdi_95={5.311128e-05,5.311128e-05},age_qi_95={5.311128e-05,5.311128e-05}],2:0.00082669641[&age_median=0.00082669641,age_mean=0.00082669641,age_n=1,age_range={0.00082669641,0.00082669641},age_hpdi_95={0.00082669641,0.00082669641},age_qi_95={0.00082669641,0.00082669641}],3:0.00031346641[&age_median=0.00031346641,age_mean=0.00031346641,age_n=1,age_range={0.00031346641,0.00031346641},age_hpdi_95={0.00031346641,0.00031346641},age_qi_95={0.00031346641,0.00031346641}]
0,1,2,3,4,5,3,5,3,2,6	0.001	0.00367738164542	0:0.00156136491[&age_median=0.00156136491,age_mean=0.00156136491,age_n=1,age_range={0.00156136491,0.00156136491},age_hpdi_95={0.00156136491,0.00156136491},age_qi_95={0.00156136491,0.00156136491}],1:0.00120635335[&age_median=0.00120635335,age_mean=0.00120635335,age_n=1,age_range={0.00120635335,0.00120635335},age_hpdi_95={0.00120635335,0.00120635335},age_qi_95={0.00120635335,0.00120635335}],2:0.00248284326[&age_median=0.00248284326,age_mean=0.00248284326,age_n=1,age_range={0.00248284326,0.00248284326},age_hpdi_95={0.00248284326,0.00248284326},age_qi_95={0.00248284326,0.00248284326}],3:0.00559964772[&age_median=0.00559964772,age_mean=0.00559964772,age_n=1,age_range={0.00559964772,0.00559964772},age_hpdi_95={0.00559964772,0.00559964772},age_qi_95={0.00559964772,0.00559964772}],4:0.01118645735[&age_median=0.01118645735,age_mean=0.01118645735,age_n=1,age_range={0.01118645735,0.01118645735},age_hpdi_95={0.01118645735,0.01118645735},age_qi_95={0.01118645735,0.01118645735}],5:0.0032508039[&age_median=0.0032508039,age_mean=0.0032508039,age_n=1,age_range={0.0032508039,0.0032508039},age_hpdi_95={0.0032508039,0.0032508039},age_qi_95={0.0032508039,0.0032508039}],6:0.0007011172[&age_median=0.0007011172,age_mean=0.0007011172,age_n=1,age_range={0.0007011172,0.0007011172},age_hpdi_95={0.0007011172,0.0007011172},age_qi_95={0.0007011172,0.0007011172}]
0,1,2,2,0,3,4,2,3,0,0	0.001	0.00375921687735	0:0.00110274419[&age_median=0.00110274419,age_mean=0.00110274419,age_n=1,age_range={0.00110274419,0.00110274419},age_hpdi_95={0.00110274419,0.00110274419},age_qi_95={0.00110274419,0.00110274419}],1:0.00087491181[&age_median=0.00087491181,age_mean=0.00087491181,age_n=1,age_range={0.00087491181,0.00087491181},age_hpdi_95={0.00087491181,0.00087491181},age_qi_95={0.00087491181,0.00087491181}],2:0.0008036061[&age_median=0.0008036061,age_mean=0.0008036061,age_n=1,age_range={0.0008036061,0.0008036061},age_hpdi_95={0.0008036061,0.0008036061},age_qi_95={0.0008036061,0.0008036061}],3:0.00011193932[&age_median=0.00011193932,age_mean=0.00011193932,age_n=1,age_range={0.00011193932,0.00011193932},age_hpdi_95={0.00011193932,0.00011193932},age_qi_95={0.00011193932,0.00011193932}],4:0.00185511554[&age_median=0.00185511554,age_mean=0.00185511554,age_n=1,age_range={0.00185511554,0.00185511554},age_hpdi_95={0.00185511554,0.00185511554},age_qi_95={0.00185511554,0.00185511554}]
0,1,2,3,2,4,2,1,5,2,3	0.001	0.00384143287449	0:0.00046759275[&age_median=0.00046759275,age_mean=0.00046759275,age_n=1,age_range={0.00046759275,0.00046759275},age_hpdi_95={0.00046759275,0.00046759275},age_qi_95={0.00046759275,0.00046759275}],1:0.00060443867[&age_median=0.00060443867,age_mean=0.00060443867,age_n=1,age_range={0.00060443867,0.00060443867},age_hpdi_95={0.00060443867,0.00060443867},age_qi_95={0.00060443867,0.00060443867}],2:0.00027108208[&age_median=0.00027108208,age_mean=0.00027108208,age_n=1,age_range={0.00027108208,0.00027108208},age_hpdi_95={0.00027108208,0.00027108208},age_qi_95={0.00027108208,0.00027108208}],3:0.00089831522[&age_median=0.00089831522,age_mean=0.00089831522,age_n=1,age_range={0.00089831522,0.00089831522},age_hpdi_95={0.00089831522,0.00089831522},age_qi_95={0.00089831522,0.00089831522}],4:0.00073460256[&age_median=0.00073460256,age_mean=0.00073460256,age_n=1,age_range={0.00073460256,0.00073460256},age_hpdi_95={0.00073460256,0.00073460256},age_qi_95={0.00073460256,0.00073460256}],5:0.00038492878[&age_median=0.00038492878,age_mean=0.00038492878,age_n=1,age_range={0.00038492878,0.00038492878},age_hpdi_95={0.00038492878,0.00038492878},age_qi_95={0.00038492878,0.00038492878}]
0,1,2,3,4,5,2,1,6,7,3	0.001	0.00392397105759	0:0.00056875387[&age_median=0.00056875387,age_mean=0.00056875387,age_n=1,age_range={0.00056875387,0.00056875387},age_hpdi_95={0.00056875387,0.00056875387},age_qi_95={0.00056875387,0.00056875387}],1:0.00535897221[&age_median=0.00535897221,age_mean=0.00535897221,age_n=1,age_range={0.00535897221,0.00535897221},age_hpdi_95={0.00535897221,0.00535897221},age_qi_95={0.00535897221,0.00535897221}],2:1.75321e-05[&age_median=1.75321e-05,age_mean=1.75321e-05,age_n=1,age_range={1.75321e-05,1.75321e-05},age_hpdi_95={1.75321e-05,1.75321e-05},age_qi_95={1.75321e-05,1.75321e-05}],3:0.00112778273[&age_median=0.00112778273,age_mean=0.00112778273,age_n=1,age_range={0.00112778273,0.00112778273},age_hpdi_95={0.00112778273,0.00112778273},age_qi_95={0.00112778273,0.00112778273}],4:0.00244248355[&age_median=0.00244248355,age_mean=0.00244248355,age_n=1,age_range={0.00244248355,0.00244248355},age_hpdi_95={0.00244248355,0.00244248355},age_qi_95={0.00244248355,0.00244248355}],5:0.00270030856[&age_median=0.00270030856,age_mean=0.00270030856,age_n=1,age_range={0.00270030856,0.00270030856},age_hpdi_95={0.00270030856,0.00270030856},age_qi_95={0.00270030856,0.00270030856}],6:0.00145037405[&age_median=0.00145037405,age_mean=0.00145037405,age_n=1,age_range={0.00145037405,0.00145037405},age_hpdi_95={0.00145037405,0.00145037405},age_qi_95={0.00145037405,0.00145037405}],7:0.000105276[&age_median=0.000105276,age_mean=0.000105276,age_n=1,age_range={0.000105276,0.000105276},age_hpdi_95={0.000105276,0.000105276},age_qi_95={0.000105276,0.000105276}]
0,0,1,1,2,2,3,2,0,0,3	0.001	0.00400677284737	0:0.00127034071[&age_median=0.00127034071,age_mean=0.00127034071,age_n=1,age_range={0.00127034071,0.00127034071},age_hpdi_95={0.00127034071,0.00127034071},age_qi_95={0.00127034071,0.00127034071}],1:0.00128439455[&age_median=0.00128439455,age_mean=0.00128439455,age_n=1,age_range={0.00128439455,0.00128439455},age_hpdi_95={0.00128439455,0.00128439455},age_qi_95={0.00128439455,0.00128439455}],2:0.00308283293[&age_median=0.00308283293,age_mean=0.00308283293,age_n=1,age_range={0.00308283293,0.00308283293},age_hpdi_95={0.00308283293,0.00308283293},age_qi_95={0.00308283293,0.00308283293}],3:5.812093e-05[&age_median=5.812093e-05,age_mean=5.812093e-05,age_n=1,age_range={5.812093e-05,5.812093e-05},age_hpdi_95={5.812093e-05,5.812093e-05},age_qi_95={5.812093e-05,5.812093e-05}]
